NQUEST,NORD,YL2,YL1,YTP1,YTP2,YTA1,YTA2,YM3,YL,YTP,YTA3,YTA,YT,YM1,YM2,YM,YCA1,YCA2,YCA,YCF1,YCF2,YCF3,YCF4,YCF,YC,Y
501785,1,2450,30000,0,0,0,0,0,32450,0,0,0,0,0,0,0,5000,12500,17500,453.98146183,0,0,0,453.98146183,17953.981462,50403.981462
501785,2,0,18000,0,0,0,0,1000,18000,0,0,0,0,1000,0,2000,0,0,0,0,0,0,0,0,0,20000
501785,3,0,2000,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
501798,1,0,0,20800,0,0,0,0,0,20800,0,0,20800,0,0,0,0,17200,17200,739.89576829,0,0,0,739.89576829,17939.895768,38739.895768
501798,2,0,0,20800,0,0,0,0,0,20800,0,0,20800,0,0,0,0,0,0,0,0,0,0,0,0,20800
501799,1,0,0,13260,0,0,0,0,0,13260,0,0,13260,0,0,0,0,0,0,712.03115683,0,0,0,712.03115683,712.03115683,13972.031157
501816,1,0,0,1400,0,0,0,0,0,1400,0,0,1400,0,0,0,0,6000,6000,220,0,47000,0,47220,53220,54620
501816,2,0,33000,0,0,0,0,0,33000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000
501816,3,0,0,0,0,0,0,0,0,0,5000,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,5000
501821,1,0,0,26000,0,0,0,0,0,26000,0,0,26000,0,0,0,0,12900,12900,1320,0,0,0,1320,14220,40220
501821,2,0,23000,0,0,0,0,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000
501821,3,0,0,0,0,0,0,0,0,0,0,0,0,20000,1000,19000,0,0,0,0,0,0,0,0,0,19000
501821,4,0,8000,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000
501823,1,0,0,7787,0,0,0,0,0,7787,0,0,7787,0,0,0,2300,7100,9400,166.05799476,0,4634.6009769,0,4800.6589717,14200.658972,21987.658972
501825,1,0,0,9074,0,0,0,0,0,9074,0,0,9074,0,0,0,0,26400,26400,1320,0,6580,0,7900,34300,43374
501825,2,0,0,26000,0,0,0,0,0,26000,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,0,26000
501825,3,0,0,18174,0,0,0,0,0,18174,0,0,18174,0,0,0,0,0,0,0,0,0,0,0,0,18174
501830,1,0,24000,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,7200,7200,440,0,0,0,440,7640,31640
501830,2,0,0,0,0,0,0,0,0,0,4000,4000,4000,0,0,0,0,0,0,0,0,0,0,0,0,4000
501841,1,0,24000,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,7200,7200,463.70922403,0,0,0,463.70922403,7663.709224,31663.709224
501841,2,0,22000,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000
501853,1,0,0,17875,0,0,0,0,0,17875,0,0,17875,0,0,0,4200,0,4200,440,0,0,0,440,4640,22515
501858,1,0,0,31343,0,0,0,0,0,31343,0,0,31343,0,0,0,0,9300,9300,2860,0,11280,0,14140,23440,54783
501858,2,0,0,8996,0,0,0,0,0,8996,0,0,8996,0,0,0,0,0,0,0,0,0,0,0,0,8996
501858,3,0,0,10270,0,0,0,0,0,10270,0,0,10270,0,0,0,0,0,0,0,0,0,0,0,0,10270
501861,1,0,0,13390,0,0,0,0,0,13390,0,0,13390,0,0,0,0,0,0,44,0,0,0,44,44,13434
501865,1,0,22000,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,9600,9600,529.62419514,0,0,0,529.62419514,10129.624195,32129.624195
501868,1,0,0,0,0,0,0,0,0,0,0,0,0,20000,2000,18000,0,8400,8400,403.37939452,0,1771.9798485,6800,-4624.640757,3775.359243,21775.359243
501868,2,1500,27000,0,0,0,0,0,28500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28500
501874,1,0,0,26650,0,530,0,0,0,26650,1800,2330,28980,0,0,0,0,5100,5100,968,410,2820,0,4198,9298,38278
501874,2,0,32000,0,0,0,0,0,32000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32000
501875,1,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,30000,0,3000,3000,308,0,0,400,-92,2908,32908
501875,2,0,0,16900,0,0,0,0,0,16900,0,0,16900,0,0,0,0,0,0,0,0,0,0,0,0,16900
501879,1,0,15000,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,264,0,1692,0,1956,1956,16956
501881,1,0,0,0,0,0,0,0,0,0,0,0,0,45000,6000,39000,10000,28800,38800,503.13392142,529.61368355,2839.6011877,2800,1072.3487927,39872.348793,78872.348793
501881,2,0,0,0,0,0,0,0,0,0,0,0,0,10000,6000,4000,0,0,0,0,0,0,0,0,0,4000
501881,3,0,0,0,0,0,0,0,0,0,0,0,0,20000,6000,14000,0,0,0,0,0,0,0,0,0,14000
501882,1,0,0,9420,0,0,0,0,0,9420,0,0,9420,0,0,0,0,3600,3600,154,0,0,0,154,3754,13174
501883,1,0,27000,0,0,0,0,0,27000,0,0,0,0,0,0,0,0,0,0,440,0,0,0,440,440,27440
501883,2,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,18000,0,0,0,0,0,0,0,0,0,18000
501884,1,0,0,16250,0,0,0,0,0,16250,0,0,16250,0,0,0,0,7200,7200,220,2132,0,0,2352,9552,25802
501886,1,0,0,26000,0,0,0,0,0,26000,0,0,26000,0,0,0,0,8400,8400,330,0,0,0,330,8730,34730
501890,1,0,25000,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,9600,9600,220,2050,0,0,2270,11870,36870
501890,2,0,20000,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000
501891,1,0,0,23400,0,0,0,0,0,23400,0,0,23400,0,0,0,0,0,0,176,0,0,0,176,176,23576
501891,3,0,27000,0,0,0,0,0,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27000
501891,4,0,18000,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000
501892,1,0,33800,0,0,0,0,0,33800,0,0,0,0,0,0,0,0,10800,10800,776.86317275,0,0,0,776.86317275,11576.863173,45376.863173
501913,1,0,0,17550,0,0,0,0,0,17550,0,0,17550,0,0,0,0,0,0,1760,410,0,0,2170,2170,19720
501919,1,0,0,0,0,0,0,0,0,0,0,0,0,30000,10088.668244,19911.331756,0,9600,9600,6600,0,0,0,6600,16200,36111.331756
501919,2,0,25000,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000
501929,1,0,0,14300,0,0,0,0,0,14300,0,0,14300,0,0,0,0,6000,6000,880,0,0,0,880,6880,21180
501930,1,0,0,13455,0,0,0,0,0,13455,0,0,13455,0,0,0,0,38600,38600,264,820,18988,0,20072,58672,72127
501931,1,0,35000,0,0,0,0,0,35000,0,0,0,0,0,0,0,0,22000,22000,968,820,7520,0,9308,31308,66308
501931,2,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,40000
501931,3,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,40000
501947,1,0,0,14040,0,0,0,0,0,14040,0,0,14040,0,0,0,0,7700,7700,427.1702474,0,0,0,427.1702474,8127.1702474,22167.170247
501950,1,0,0,15600,0,0,0,0,0,15600,0,0,15600,0,0,0,0,6003.9025672,6003.9025672,125.55748963,0,0,0,125.55748963,6129.4600568,21729.460057
501956,1,0,0,18200,0,0,0,0,0,18200,0,0,18200,0,0,0,0,11412.279399,11412.279399,4840,2050,1880,0,8770,20182.279399,38382.279399
501956,2,0,0,23400,0,0,0,0,0,23400,0,0,23400,0,0,0,0,0,0,0,0,0,0,0,0,23400
501956,3,0,0,23400,0,0,0,0,0,23400,0,0,23400,0,0,0,0,0,0,0,0,0,0,0,0,23400
501956,4,0,16500,0,0,0,0,0,16500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16500
501959,1,0,0,23400,0,0,0,0,0,23400,0,0,23400,0,0,0,0,16000,16000,1967.3071445,0,0,0,1967.3071445,17967.307145,41367.307145
501959,2,0,0,20800,0,0,0,0,0,20800,0,0,20800,0,0,0,0,0,0,0,0,0,0,0,0,20800
501960,1,0,0,0,0,0,0,0,0,0,0,0,0,43333.333333,6666.6666667,36666.666667,0,7200,7200,862.4046209,820,752,0,2434.4046209,9634.4046209,46301.071288
501960,2,0,0,0,0,0,0,0,0,0,0,0,0,21666.666667,3333.3333333,18333.333333,0,0,0,0,0,0,0,0,0,18333.333333
501960,3,0,1800,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800
501971,1,0,0,0,0,0,0,55000,0,0,0,0,0,0,0,55000,0,12000,12000,4724.0656361,0,30154.963241,0,34879.028877,46879.028877,101879.02888
501971,2,0,25000,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000
501978,1,0,0,0,0,0,0,0,0,0,0,0,0,60000,1000,59000,0,35476.069598,35476.069598,6155.1183648,47269.647009,109068.91414,0,162493.67951,197969.74911,256969.74911
501978,2,0,0,0,0,0,0,0,0,0,0,0,0,60000,0,60000,0,0,0,0,0,0,0,0,0,60000
501979,1,0,25000,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,14000,14000,802.9019068,0,10743.788706,0,11546.690613,25546.690613,50546.690613
501979,2,0,20000,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000
501979,3,0,14400,0,0,0,0,0,14400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14400
501980,1,0,0,20800,0,0,0,0,0,20800,0,0,20800,0,0,0,0,7200,7200,70.842839113,1034.5985641,0,0,1105.4414032,8305.4414032,29105.441403
501981,1,0,0,39590,0,0,0,0,0,39590,0,0,39590,0,0,0,0,0,0,161.71312142,0,0,0,161.71312142,161.71312142,39751.713121
501983,1,0,70000,0,0,0,0,0,70000,0,0,0,0,0,0,0,0,25000,25000,258.90570687,0,5378.6223768,2000,3637.5280837,28637.528084,98637.528084
501983,2,880,30000,0,0,0,0,0,30880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30880
501983,3,0,0,0,0,0,0,0,0,0,2000,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,2000
501987,1,0,33200,0,0,0,0,0,33200,0,0,0,0,0,0,0,0,0,0,2603.8206519,856.89918567,3408.0192519,0,6868.7390894,6868.7390894,40068.739089
501987,2,0,23400,0,0,0,0,0,23400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23400
501991,1,0,24000,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,12000,12000,76.551043716,0,683.58378843,0,760.13483215,12760.134832,36760.134832
501991,2,0,24000,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000
502001,1,0,28000,0,0,0,0,0,28000,0,0,0,0,0,0,0,0,0,0,793.87333903,0,560.23396729,0,1354.1073063,1354.1073063,29354.107306
502001,2,0,30000,0,0,9000,0,0,30000,0,0,9000,9000,0,0,0,0,0,0,0,0,0,0,0,0,39000
502005,1,0,31000,0,0,0,0,0,31000,0,0,0,0,0,0,0,10000,3800,13800,4070.7474885,11414.580395,11408.657123,0,26893.985006,40693.985006,71693.985006
502005,2,0,0,16640,0,0,0,0,0,16640,0,0,16640,0,0,0,0,0,0,0,0,0,0,0,0,16640
502016,1,0,30000,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,7200,7200,1590.9045999,902.01977476,1049.3135946,0,3542.2379693,10742.237969,40742.237969
502016,2,0,0,0,0,0,0,0,0,0,0,0,0,42000,4000,38000,0,0,0,0,0,0,0,0,0,38000
502025,1,0,0,14300,0,0,0,0,0,14300,0,0,14300,0,0,0,0,15000,15000,176,0,1880,0,2056,17056,31356
502025,2,0,0,0,0,0,0,0,0,0,0,0,0,150,0,150,0,0,0,0,0,0,0,0,0,150
502025,3,0,20000,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000
502040,1,1600,43000,0,0,0,0,0,44600,0,0,0,0,0,0,0,0,0,0,810.15015989,0,10176.54142,0,10986.69158,10986.69158,55586.69158
502040,2,0,0,0,0,0,0,0,0,0,0,0,0,2427.6456351,20000,-17572.35436,0,0,0,0,0,0,0,0,0,-17572.35436
502040,3,0,0,0,0,0,0,0,0,0,500,500,500,0,0,0,0,0,0,0,0,0,0,0,0,500
502040,4,0,0,0,0,0,0,0,0,0,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,400
502058,1,2397.0225846,62000,0,0,0,0,0,64397.022585,0,0,0,0,0,0,0,0,18000,18000,426.09647935,16174.778959,0,10800,5800.8754384,23800.875438,88197.898023
502058,3,0,0,0,0,0,900,0,0,0,200,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,1100
502058,4,0,0,0,0,0,0,0,0,0,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,200
502058,5,0,0,0,0,0,0,0,0,0,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,200
502060,1,0,0,6175,0,0,0,0,0,6175,0,0,6175,0,0,0,0,0,0,403.92,0,0,0,403.92,403.92,6578.92
502060,2,0,0,20271,0,0,0,0,0,20271,0,0,20271,0,0,0,0,0,0,0,0,0,0,0,0,20271
502068,1,0,0,15600,0,0,0,0,0,15600,0,0,15600,0,0,0,0,6000,6000,423.83571747,0,0,0,423.83571747,6423.8357175,22023.835717
502068,2,0,0,6500,0,0,0,0,0,6500,0,0,6500,0,0,0,0,0,0,0,0,0,0,0,0,6500
502073,1,0,0,5700,0,0,0,0,0,5700,0,0,5700,0,0,0,0,8400,8400,0,0,0,0,0,8400,14100
502073,2,0,0,9074,0,0,0,0,0,9074,0,0,9074,0,0,0,0,0,0,0,0,0,0,0,0,9074
502087,1,0,0,23400,2000,0,0,0,0,25400,0,0,25400,0,0,0,0,6000,6000,591.75545335,0,0,0,591.75545335,6591.7554534,31991.755453
502090,1,0,26000,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,23400,23400,929.07793481,0,0,0,929.07793481,24329.077935,50329.077935
502091,1,0,20000,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,12000,12000,1009.3322992,0,0,0,1009.3322992,13009.332299,33009.332299
502092,1,0,0,0,0,0,0,0,0,0,0,0,0,13500,0,13500,0,14400,14400,1090.9248134,0,0,0,1090.9248134,15490.924813,28990.924813
502092,2,0,0,0,0,0,0,0,0,0,0,0,0,13500,0,13500,0,0,0,0,0,0,0,0,0,13500
502094,1,0,0,28600,5000,0,0,0,0,33600,0,0,33600,0,0,0,0,8400,8400,944.8888961,0,0,0,944.8888961,9344.8888961,42944.888896
502097,1,0,0,0,0,0,0,0,0,0,0,0,0,15240,0,15240,0,6000,6000,273.1143267,0,0,0,273.1143267,6273.1143267,21513.114327
502097,2,0,24000,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000
502099,1,0,26000,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,3600,3600,744.75562627,0,0,0,744.75562627,4344.7556263,30344.755626
502102,1,0,14000,26000,0,0,0,0,14000,26000,0,0,26000,0,0,0,0,10681.029251,10681.029251,1125.9420198,0,0,0,1125.9420198,11806.971271,51806.971271
502105,1,50,35000,0,0,0,0,0,35050,0,0,0,0,0,0,0,0,9600,9600,948.55673664,0,0,0,948.55673664,10548.556737,45598.556737
502105,2,0,33000,0,0,0,0,0,33000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000
502113,1,0,0,31200,0,0,0,0,0,31200,0,0,31200,0,0,0,6000,8400,14400,440,5740,0,0,6180,20580,51780
502113,2,0,0,23400,0,0,0,0,0,23400,0,0,23400,0,0,0,0,0,0,0,0,0,0,0,0,23400
502114,1,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,20000,0,0,0,621.66427129,0,0,0,621.66427129,621.66427129,20621.664271
502117,1,0,18000,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,732.36679862,0,0,0,732.36679862,732.36679862,18732.366799
502118,1,0,0,65000,0,0,0,0,0,65000,0,0,65000,0,0,0,0,12000,12000,3537.396122,11631.861481,17995.70031,0,33164.957914,45164.957914,110164.95791
502131,1,0,18000,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,14400,14400,1457.3491122,0,0,0,1457.3491122,15857.349112,33857.349112
502136,1,0,0,19500,0,0,0,0,0,19500,0,0,19500,0,0,0,0,12000,12000,176,0,0,0,176,12176,31676
502136,2,0,0,9100,0,0,0,0,0,9100,0,0,9100,0,0,0,0,0,0,0,0,0,0,0,0,9100
502140,1,0,0,15600,2000,0,0,0,0,17600,0,0,17600,0,0,0,0,8400,8400,985.84713883,0,0,0,985.84713883,9385.8471388,26985.847139
502143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,930.35031766,0,0,0,930.35031766,18930.350318,18930.350318
502144,1,0,0,16900,0,0,0,0,0,16900,0,0,16900,0,0,0,0,7451.9069071,7451.9069071,1364,0,0,0,1364,8815.9069071,25715.906907
502152,1,0,0,0,0,0,0,0,0,0,0,0,0,60000,67500,-7500,0,8400,8400,1760,0,0,0,1760,10160,2660
502152,2,0,0,0,0,0,0,0,0,0,0,0,0,35000,0,35000,0,0,0,0,0,0,0,0,0,35000
502153,1,0,0,19500,0,0,0,0,0,19500,0,0,19500,0,0,0,0,0,0,132,0,0,0,132,132,19632
502153,2,0,0,1170,0,0,0,0,0,1170,0,0,1170,0,0,0,0,0,0,0,0,0,0,0,0,1170
502157,1,0,0,31200,0,0,0,0,0,31200,0,0,31200,0,0,0,0,0,0,264,0,0,0,264,264,31464
502158,1,0,0,53300,0,0,0,0,0,53300,0,0,53300,0,0,0,0,76000,76000,440,4100,227480,0,232020,308020,361320
502158,2,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,15000
502161,1,0,0,9000,0,0,0,0,0,9000,0,0,9000,0,0,0,0,0,0,0,0,0,0,0,0,9000
502162,1,0,30000,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,9600,9600,462,0,0,0,462,10062,40062
502162,2,0,25000,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000
502165,1,0,20000,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,9600,9600,449.42847017,0,0,0,449.42847017,10049.42847,30049.42847
502165,2,0,19000,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19000
502165,3,0,20000,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000
502168,1,0,0,22100,0,0,0,0,0,22100,0,0,22100,0,0,0,0,10800,10800,1231.0264079,0,0,0,1231.0264079,12031.026408,34131.026408
502168,2,0,0,14300,0,0,0,0,0,14300,0,0,14300,0,0,0,0,0,0,0,0,0,0,0,0,14300
502171,1,0,30000,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,9200,9200,260.96820851,0,0,1600,-1339.031791,7860.9682085,37860.968209
502171,3,0,10000,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000
502171,4,0,20000,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000
502176,1,2475.99418,100000,0,0,0,0,0,102475.99418,0,0,0,0,0,0,0,19000,0,19000,220,0,0,0,220,19220,121695.99418
502184,1,0,0,26000,0,0,0,0,0,26000,0,0,26000,0,0,0,0,10000,10000,143.00972046,0,0,0,143.00972046,10143.00972,36143.00972
502184,2,0,0,9750,0,0,0,0,0,9750,0,0,9750,0,0,0,0,0,0,0,0,0,0,0,0,9750
502186,1,1000,100000,0,0,0,0,0,101000,0,0,0,0,0,0,0,0,4000,4000,1584,0,0,0,1584,5584,106584
502186,2,0,0,15600,0,0,0,0,0,15600,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,15600
502189,1,0,0,0,0,0,0,0,0,0,0,0,0,40000,10000,30000,0,20000,20000,440,0,0,4000,-3560,16440,46440
502189,2,0,30000,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000
502192,1,0,21600,0,0,0,0,0,21600,0,0,0,0,0,0,0,0,6000,6000,255.40151374,0,0,0,255.40151374,6255.4015137,27855.401514
502192,2,0,18000,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000
502196,1,0,30000,0,0,0,0,0,30000,0,0,0,0,2700,0,2700,0,9600,9600,132,0,0,0,132,9732,42432
502196,2,0,28000,0,0,0,0,0,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28000
502198,1,0,0,14400,0,0,0,0,0,14400,0,0,14400,0,0,0,0,0,0,439.4540156,0,0,0,439.4540156,439.4540156,14839.454016
502202,1,0,0,22100,0,0,0,0,0,22100,0,0,22100,0,0,0,0,9600,9600,722.52876507,0,0,0,722.52876507,10322.528765,32422.528765
502202,2,0,0,6500,0,0,0,0,0,6500,0,0,6500,0,0,0,0,0,0,0,0,0,0,0,0,6500
502202,3,0,25000,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000
502213,1,0,0,20800,0,0,0,0,0,20800,0,0,20800,0,0,0,0,0,0,1100,0,0,0,1100,1100,21900
502214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,66,66,66
502214,3,0,7500,0,0,0,0,0,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500
502214,4,0,23000,0,0,0,0,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000
502214,5,0,23000,0,0,0,0,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000
502214,6,0,7500,0,0,0,0,0,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500
502217,1,750,45000,0,0,0,0,0,45750,0,0,0,0,0,0,0,2000,0,2000,264,0,0,0,264,2264,48014
502217,2,0,21000,0,0,0,0,0,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000
502218,1,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,45000,0,48881.338525,48881.338525,830.42248727,0,0,40000,-39169.57751,9711.7610122,54711.761012
502224,1,0,70000,0,0,0,0,0,70000,0,0,0,0,0,0,0,0,14400,14400,440,0,2820,4800,-1540,12860,82860
502224,2,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,4000
502225,1,0,0,14300,0,0,0,0,0,14300,0,0,14300,0,0,0,0,6000,6000,880,0,0,0,880,6880,21180
502225,2,0,18000,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000
502225,3,0,20000,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000
502225,4,0,16000,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000
502227,1,0,0,19500,0,0,0,0,0,19500,0,0,19500,0,0,0,0,6000,6000,1382.0115427,0,0,0,1382.0115427,7382.0115427,26882.011543
502227,2,0,0,19500,0,0,0,0,0,19500,0,0,19500,0,0,0,0,0,0,0,0,0,0,0,0,19500
502227,3,0,0,0,0,0,0,0,0,0,0,0,0,27000,0,27000,0,0,0,0,0,0,0,0,0,27000
502227,4,0,0,0,0,0,0,0,0,0,0,0,0,27000,0,27000,0,0,0,0,0,0,0,0,0,27000
502227,5,0,23500,0,0,0,0,0,23500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23500
502229,1,0,0,9022,0,0,0,0,0,9022,0,0,9022,0,0,0,0,18000,18000,66,0,0,0,66,18066,27088
502229,2,0,8000,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000
502232,1,0,0,0,0,0,0,0,0,0,0,0,0,40000,1000,39000,0,12000,12000,1320,0,1410,0,2730,14730,53730
502232,3,0,0,0,0,0,0,0,0,0,0,0,0,40000,1000,39000,0,0,0,0,0,0,0,0,0,39000
502232,4,0,0,0,0,0,0,0,0,0,0,0,0,36000,1000,35000,0,0,0,0,0,0,0,0,0,35000
502233,1,0,30000,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,15600,15600,1980,0,0,0,1980,17580,47580
502233,2,0,30000,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000
502233,3,0,25000,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000
502233,4,0,24000,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000
502235,1,0,0,0,0,0,0,0,0,0,0,0,0,40000,1000,39000,0,12100,12100,1100,0,0,0,1100,13200,52200
502235,2,0,0,0,0,0,0,0,0,0,0,0,0,35000,1000,34000,0,0,0,0,0,0,0,0,0,34000
502237,1,0,0,0,0,0,0,0,0,0,0,0,0,34000,1500,32500,0,10000,10000,660,0,0,0,660,10660,43160
502238,1,0,0,0,0,0,0,0,0,0,0,0,0,60000,1000,59000,0,27600,27600,3439.0908815,2303.7544827,9070.5807165,0,14813.426081,42413.426081,101413.42608
502238,3,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,30000,0,0,0,0,0,0,0,0,0,30000
502240,1,0,0,0,0,0,0,0,0,0,0,0,0,24000,0,24000,0,9600,9600,440,0,0,0,440,10040,34040
502241,1,0,0,20800,0,0,0,0,0,20800,0,0,20800,0,0,0,0,7200,7200,848.93377699,0,0,0,848.93377699,8048.933777,28848.933777
502241,3,0,24000,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000
502241,4,0,26000,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26000
502242,1,0,24000,0,0,0,0,0,24000,0,0,0,0,0,0,0,4000,4800,8800,440,0,2350,0,2790,11590,35590
502242,2,0,0,18200,0,0,0,0,0,18200,0,0,18200,0,0,0,0,0,0,0,0,0,0,0,0,18200
502242,3,0,12000,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000
502244,1,0,0,14300,0,0,0,0,0,14300,0,0,14300,0,0,0,0,2400,2400,953.76954553,0,0,0,953.76954553,3353.7695455,17653.769546
502244,2,0,0,7800,0,0,0,0,0,7800,0,0,7800,0,0,0,0,0,0,0,0,0,0,0,0,7800
502244,3,0,0,0,0,0,0,0,0,0,0,0,0,20000,8000,12000,0,0,0,0,0,0,0,0,0,12000
502246,1,0,0,0,0,0,0,0,0,0,0,0,0,30000,10000,20000,0,16800,16800,440,0,0,0,440,17240,37240
502246,2,0,19500,0,0,0,0,0,19500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19500
502247,1,0,24000,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,7200,7200,642.09374002,0,0,0,642.09374002,7842.09374,31842.09374
502247,2,0,23000,0,0,0,0,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000
502248,1,0,0,4550,0,0,0,0,0,4550,0,0,4550,0,0,0,0,4800,4800,264,0,0,0,264,5064,9614
502248,2,0,0,4680,0,0,0,0,0,4680,0,0,4680,0,0,0,0,0,0,0,0,0,0,0,0,4680
502250,1,0,28000,0,0,0,0,0,28000,0,0,0,0,0,0,0,0,14700,14700,887.32247133,0,0,0,887.32247133,15587.322471,43587.322471
