NQUEST,NORD,INTPER,NATTIVITA,TIPOPEN,ENTEPEN,DECOR,TPENS,MESIPEN,ARRET,TARRET,QUOTAPE
1033428,2,1,1,1,1,2022,920,4,2,,60
1033430,2,1,1,1,1,2008,750,13,2,,50
1033431,2,1,1,1,1,2007,1200,13,2,,70
1033457,1,1,1,1,1,2019,600,13,2,,40
1033457,2,1,1,1,1,2019,700,13,2,,40
1033469,1,1,1,1,1,1999,1000,13,2,,60
1033482,2,1,1,1,1,2021,1600,13,2,,80
1033496,2,1,1,5,1,2018,280,12,2,,
1033530,1,1,1,1,1,2022,1200,13,2,,60
1033612,2,1,1,1,1,2018,1300,13,2,,80
1033624,1,1,1,1,1,2020,2300,13,2,,90
1033686,2,1,1,1,1,1999,800,13,2,,50
1033692,1,1,1,1,1,2013,1900,13,2,,70
1033692,2,2,1,1,1,2012,1600,13,2,,60
1033697,2,2,1,3,1,2003,702,13,2,,
1033732,1,2,1,1,1,2000,1400,13,2,,100
1033778,2,1,1,1,1,1996,1500,13,2,,100
1033826,1,1,1,1,1,1998,1700,13,2,,100
1033826,2,2,1,1,1,2007,1600,13,2,,100
1033866,1,1,1,1,1,1998,850,14,2,,50
1033886,2,1,1,1,2,2021,2020,13,2,,70
1033897,1,1,1,1,1,1978,1500,13,2,,100
1033929,1,1,1,1,1,2003,1750,13,2,,100
1033929,2,1,1,5,1,2010,290,13,2,,
1033963,1,2,1,1,1,2010,1500,13,2,,100
1033963,2,2,1,1,1,2017,1400,13,2,,100
1034090,1,1,1,5,1,2017,700,12,2,,
1034095,1,1,1,1,1,1991,650,13,2,,70
1034148,2,1,1,1,1,1988,1150,13,2,,85
1034148,2,1,2,5,1,1992,290,13,2,,
1034161,1,1,1,1,1,2005,1300,13,2,,70
1034161,2,1,1,1,1,2009,530,13,2,,30
1034188,1,1,1,1,1,2003,550,13,2,,80
1034225,1,1,1,1,1,1994,1500,13,2,,90
1034311,1,1,1,5,1,2019,300,13,2,,
1034311,2,1,1,5,1,2015,700,13,2,,
1034319,1,1,1,3,1,2019,1400,13,2,,
1034323,1,1,1,1,1,2022,900,12,2,,60
1034374,1,1,1,1,2,2015,1400,13,2,,50
1034374,2,1,1,1,1,2013,1300,13,2,,70
1034420,1,1,1,1,1,2009,1400,13,2,,70
1034420,2,1,1,1,2,2017,3500,13,2,,60
1034434,1,1,1,3,1,1987,1050,13,2,,
1034449,1,1,1,1,1,2020,2500,12,2,,70
1034449,2,1,1,1,1,2021,1400,12,2,,90
1034505,1,1,1,1,1,2019,1750,13,2,,90
1034510,1,1,1,1,1,2015,1200,13,2,,70
1034520,2,1,1,1,1,2000,850,13,2,,70
1034535,3,2,1,5,1,2015,300,13,2,,
1034551,1,1,1,1,1,1995,1500,13,2,,70
1034551,2,1,1,1,1,2021,1200,13,2,,80
1034557,1,3,1,5,1,1995,1300,13,2,,
1034557,1,3,2,1,1,2000,400,13,2,,90
1034574,1,1,1,5,1,2021,900,13,2,,
1034585,1,1,1,5,1,2020,450,13,2,,
1034645,1,1,1,2,1,2012,300,13,2,,
1034656,2,2,1,3,1,1992,1200,13,2,,
1034683,1,1,1,1,1,1994,1300,13,2,,90
1034683,1,1,2,3,1,2013,700,13,2,,
1034699,1,1,1,1,1,2009,7000,13,2,,90
1034699,1,1,2,1,1,2009,3000,12,2,,45
1034699,2,1,1,1,1,1999,1300,13,2,,80
1034710,1,1,1,1,1,2000,970,13,2,,80
1034711,1,1,1,1,1,2017,600,13,2,,50
1034711,1,1,2,1,2,2021,600,13,2,,50
1034711,2,1,1,1,1,2019,1100,13,2,,70
1034735,1,1,1,1,2,2018,2800,12,2,,50
1034735,2,1,1,1,1,2016,1500,13,2,,100
1034758,1,1,1,1,1,2006,1800,13,2,,80
1034758,2,1,1,1,1,2003,1300,13,2,,80
1034773,1,1,1,1,1,2016,500,13,2,,40
1034773,1,1,2,3,1,2021,700,13,2,,
1034778,1,1,1,1,1,1998,1500,13,2,,100
1034778,1,1,2,3,1,2022,400,13,2,,
1034785,1,1,1,1,1,2018,2300,13,2,,100
1034785,2,1,1,1,1,2019,2100,13,2,,100
1034788,1,1,1,1,1,2010,500,13,2,,60
1034788,1,1,2,1,2,2010,1200,13,2,,60
1034794,1,1,1,1,1,2018,4000,13,2,,80
1034794,1,1,2,5,1,2014,2000,13,2,,
1034831,2,1,1,1,1,2018,1400,13,2,,100
1034855,1,1,1,1,1,2007,1300,13,2,,90
1034868,1,1,1,3,1,2000,800,13,2,,
1034886,1,1,1,1,1,2017,2000,12,2,,70
1034886,2,2,1,1,1,2014,1400,12,2,,70
1034888,1,1,1,1,2,2017,1400,13,2,,60
1034888,2,1,1,1,1,2021,1500,13,2,,60
1034895,1,1,1,1,1,1998,2000,13,2,,65
1034895,2,1,1,1,1,2019,1500,13,2,,80
1034904,1,1,1,1,1,2017,3500,13,2,,95
1034904,2,1,1,1,1,2019,2800,13,2,,80
1034910,1,1,1,1,1,2017,3300,13,2,,70
1034966,1,1,1,1,1,2018,2000,13,2,,60
1035001,1,1,1,1,2,2020,2000,12,1,1500,50
1035001,1,1,2,1,2,2020,500,12,2,,10
1035071,1,1,1,1,1,2010,1800,13,2,,80
1035083,3,1,1,5,1,2000,800,13,2,,
1035163,1,1,1,1,1,2010,1700,13,2,,90
1035228,1,1,1,1,1,2010,500,13,2,,50
1035228,1,1,2,3,1,2015,300,13,2,,
1035320,1,1,1,5,1,2011,500,13,2,,
1035351,1,1,1,1,1,2008,1300,13,2,,90
1035351,2,1,1,1,1,1992,1100,13,2,,80
1035351,3,1,1,1,1,2002,600,13,2,,60
1035360,1,1,1,1,1,2003,1600,13,2,,90
1035360,1,1,2,3,1,2022,700,11,2,,
1035371,1,1,1,1,1,2021,2300,13,2,,90
1035460,2,1,1,1,1,2000,1200,13,2,,80
1035460,2,1,2,1,3,2002,90,13,2,,10
1035460,3,1,1,5,1,2022,540,5,1,12000,
1035481,1,1,1,3,1,2019,600,13,2,,
1035481,3,1,1,2,1,2002,470,13,2,,
1035495,1,1,1,1,1,2016,560,13,2,,60
1035495,1,1,2,4,2,2018,300,12,2,,
1035495,2,1,1,1,1,2018,1200,13,2,,70
1035518,1,1,1,1,1,1989,2000,13,2,,50
1035518,1,1,2,1,1,2005,1200,12,2,,70
1035518,2,2,1,1,1,1998,1200,13,2,,60
1035521,1,1,1,5,1,2013,503,13,2,,
1035529,1,1,1,3,1,2020,600,13,2,,
1035642,1,1,1,1,1,2017,260,13,2,,40
1035642,2,1,1,1,1,2021,800,13,2,,50
1035683,1,1,1,1,1,2020,1600,12,2,,90
1035714,2,1,1,1,1,1995,600,13,2,,50
1035714,2,1,2,5,1,2015,515,13,2,,
1035769,1,1,1,1,2,2021,1600,13,2,,70
1035810,2,2,1,3,1,2020,970,13,2,,
1035812,1,1,1,2,1,1995,515,13,2,,
1035853,1,1,1,1,1,2013,1400,13,2,,70
1035853,2,2,1,1,1,1984,1100,13,2,,60
1035910,1,1,1,1,1,1995,1300,13,2,,30
1035910,2,2,1,1,1,1983,1100,13,2,,30
1035912,1,1,1,1,1,1995,730,13,2,,30
1035912,2,2,1,1,1,2000,1200,13,2,,28
1036085,1,1,1,1,1,1987,900,13,2,,80
1036085,2,1,1,1,1,2019,1200,13,2,,80
1036092,1,1,1,1,1,2013,833,13,2,,25
1036092,2,1,1,1,1,2018,1300,13,2,,20
1036102,1,1,1,1,1,2011,2050,13,2,,20
1036102,1,1,2,2,1,2021,520,12,2,,
1036115,1,1,1,1,1,2021,3400,13,2,,70
1036115,1,1,2,3,1,2019,280,13,2,,
1036150,1,1,1,1,1,2019,1450,13,2,,80
1036155,1,1,1,1,1,2021,1300,13,2,,80
1036155,2,1,1,1,1,2021,1200,13,2,,70
1036157,1,1,1,5,1,1986,550,13,2,,
1036157,3,1,1,1,1,1995,1400,13,2,,60
1036160,2,1,1,1,1,2000,1200,13,2,,60
1036172,1,1,1,1,1,2002,800,13,2,,70
1036174,2,1,1,1,1,2016,1100,13,2,,60
1036198,1,1,1,1,1,2003,750,13,2,,70
1036198,1,1,2,3,1,1979,350,13,2,,
1036250,1,1,1,1,1,2010,1500,13,2,,100
1036251,1,1,1,1,1,2007,900,13,2,,70
1036321,1,1,1,1,1,2018,5000,13,2,,70
1036321,2,1,1,1,1,2006,2200,13,2,,90
1036322,1,2,1,1,1,2005,1800,13,2,,90
1036322,2,2,1,1,1,2014,900,13,2,,60
1036358,1,1,1,1,1,1970,1100,13,2,,90
1036358,1,1,2,3,1,2022,350,6,2,,
1036378,1,1,1,1,1,2002,900,13,2,,95
1036387,1,1,1,1,1,2003,1200,13,2,,90
1036387,2,1,1,1,1,2000,2000,13,2,,90
1036471,1,1,1,1,2,2017,4972,13,2,,50
1036471,2,1,1,1,1,2015,400,13,2,,20
1036631,1,1,1,5,1,1994,1250,13,2,,
1036631,2,1,1,2,1,2012,580,13,2,,
1036667,1,1,1,1,1,1991,950,13,2,,100
1036961,1,1,1,1,1,1988,1500,13,2,,100
1036961,2,2,1,1,1,1996,500,14,2,,50
1036971,1,1,1,1,1,2008,720,14,2,,40
1036971,2,1,1,1,1,2003,500,14,2,,20
1036979,1,1,1,1,1,2010,510,13,2,,15
1036979,3,2,1,5,1,1978,800,13,2,,
1036979,4,1,1,5,1,1978,800,13,2,,
1036995,1,1,1,1,1,2010,3500,13,2,,94
1036996,1,1,1,1,1,2011,1100,13,2,,50
1037121,1,1,1,1,1,2020,1100,13,2,,70
1037141,2,1,1,1,1,2001,1700,13,2,,90
1037157,1,1,1,1,1,2021,640,13,2,,50
1037159,1,1,1,1,1,2016,1400,13,2,,80
1037269,1,1,1,1,1,2000,1700,13,2,,80
1037269,2,1,1,1,1,2022,1700,13,2,,80
1037292,2,2,1,1,1,2018,1900,13,2,,80
1037366,1,1,1,1,1,2008,1700,13,2,,80
1037366,1,1,2,3,1,2016,1500,13,2,,
1037392,1,1,1,1,1,2010,2000,13,2,,70
1037392,2,1,1,1,1,2006,2000,13,2,,70
1037427,1,1,1,1,1,2004,1230,13,2,,65
1037427,2,1,1,1,1,2004,1260,13,2,,70
1037455,1,1,1,1,1,2002,1120,13,2,,85
1037455,1,1,2,3,1,2013,780,13,2,,
1037501,1,1,1,1,1,2012,1650,13,2,,50
1037515,1,1,1,1,1,2022,2450,9,1,25000,100
1037538,1,1,1,1,1,2018,2000,13,2,,60
1037576,1,1,1,5,1,1992,940,13,2,,
1037588,1,1,1,1,1,2014,1590,13,2,,60
1037608,1,1,1,1,1,2020,1700,13,2,,90
1037614,1,1,1,1,1,2021,1600,13,2,,80
1037750,1,1,1,1,1,2012,1950,13,2,,95
1037761,1,1,1,1,1,1995,2700,13,2,,80
1037761,1,1,2,3,1,2018,50,12,2,,
1037768,1,1,1,1,1,1995,3000,13,2,,98
1037776,1,1,1,1,1,2021,2500,13,2,,80
1037845,2,1,1,1,1,1992,1200,13,2,,90
1037845,2,1,2,3,1,2021,600,12,2,,
1037914,1,1,1,1,1,1999,780,13,2,,90
1037914,2,1,1,1,1,1993,505,13,2,,80
1037983,1,1,1,1,1,1994,1600,12,2,,80
1037983,2,2,1,1,1,1989,650,12,2,,80
1037987,3,2,1,1,1,1990,800,12,2,,60
1037987,4,2,1,1,1,2016,900,12,2,,70
1037988,1,1,1,1,1,2012,500,12,2,,40
1037988,1,1,2,3,1,2006,600,12,2,,
1038000,1,1,1,1,1,2020,1500,13,2,,90
1038027,1,1,1,1,1,2022,1800,10,2,,80
1038034,1,2,1,1,1,1998,1700,13,2,,80
1038034,2,2,1,1,1,2012,1300,13,2,,80
1038085,1,1,1,1,1,2021,800,13,2,,70
1038085,2,1,1,1,1,2017,1000,13,2,,60
1038097,3,3,1,1,1,1989,1200,13,2,,80
1038097,3,3,2,3,1,2000,500,13,2,,
1038104,1,1,1,1,1,2019,900,12,2,,90
1038104,2,1,1,1,1,2010,1200,12,2,,80
1038110,2,1,1,1,1,2012,1000,12,2,,50
1038112,2,1,1,1,1,2019,1000,12,2,,80
1038113,2,1,1,1,1,2015,1200,12,2,,80
1038116,2,1,1,3,1,2018,800,12,2,,
1038135,1,1,1,1,1,2010,800,12,2,,80
1038143,1,1,1,5,1,2010,600,12,2,,
1038146,2,1,1,1,1,2000,1200,12,2,,80
1038161,2,1,1,1,1,2022,1100,12,2,,80
1038168,1,1,1,1,1,2008,1100,12,2,,80
1038185,1,1,1,5,1,1999,1200,12,2,,
1038185,3,1,1,1,1,2013,1000,12,2,,80
1038193,2,1,1,3,1,2015,700,12,2,,
1038233,1,1,1,1,1,2014,1000,12,2,,80
1038245,4,1,1,5,1,2009,600,12,2,,
1038336,1,2,1,1,1,2009,900,13,2,,65
1038337,1,2,1,1,1,2013,950,13,2,,60
1038338,1,1,1,1,1,2010,2100,13,2,,80
1038339,1,2,1,1,1,2001,650,13,2,,65
1038340,1,1,1,3,1,2016,500,13,2,,
1038346,1,1,1,3,1,2010,650,13,2,,
1038367,1,1,1,5,1,2004,290,13,2,,
1038374,1,1,1,3,1,2015,504,13,2,,
1038378,1,2,1,1,1,2014,510,13,2,,60
1038378,2,2,1,5,1,2018,800,12,2,,
1038386,1,1,1,1,1,2014,800,13,2,,70
1038386,2,1,1,5,1,1995,500,13,2,,
1038394,1,1,1,1,1,2015,800,13,2,,70
1038397,1,1,1,3,1,2011,500,13,2,,
1038400,2,1,1,1,1,2000,750,13,2,,70
1038402,1,4,1,5,1,1980,520,13,2,,
1038402,2,4,1,1,1,2022,750,13,1,7000,60
1038419,1,1,1,1,1,2016,1250,13,2,,70
1038419,2,1,1,1,1,2015,1270,13,2,,70
1038425,1,1,1,1,1,2018,1700,13,2,,80
1038435,1,2,1,1,1,2021,1350,13,2,,70
1038462,1,1,1,1,1,2008,900,13,2,,65
1038560,1,1,1,1,1,2015,1600,13,2,,90
1038560,2,2,1,1,1,2009,1650,13,2,,90
1038564,1,1,1,1,1,2018,920,13,2,,25
1038591,1,1,1,1,1,2022,1500,3,2,,85
1038600,1,1,1,1,1,2010,1550,13,2,,85
1038625,1,1,1,3,1,2005,630,13,2,,
1038631,1,2,1,5,1,2000,3500,13,2,,
1038631,2,2,1,1,1,2010,1700,13,2,,100
1038642,1,1,1,1,1,2019,3200,13,2,,90
1038642,2,1,1,1,1,2022,1600,2,2,,95
1038656,1,1,1,3,1,2012,700,13,2,,
1038668,1,1,1,1,1,2020,3000,10,2,,80
1038677,1,1,1,2,1,2015,650,13,2,,
1038677,2,1,1,1,1,2016,600,13,2,,85
1038688,1,1,1,1,1,2018,1640,13,2,,85
1038711,1,1,1,1,1,2013,1600,12,2,,80
1038711,2,1,1,1,1,2012,1500,12,2,,80
1038719,1,1,1,1,1,2020,1400,12,2,,80
1038722,1,1,1,1,1,2020,1200,12,2,,80
1038722,4,1,1,1,1,2002,1300,12,2,,80
1038752,1,1,1,1,1,2022,1400,12,2,,80
1038756,1,1,1,1,1,2021,1200,12,2,,80
1038758,1,1,1,1,1,2005,1200,12,2,,70
1038758,2,1,1,1,1,2007,1500,12,2,,90
1038767,1,1,1,1,1,2021,1600,12,2,,80
1038844,1,1,1,3,1,2009,1100,13,2,,
1038862,1,1,1,1,1,2013,2240,13,2,,90
1038866,1,1,1,5,1,1990,309,12,2,,
1038866,1,1,2,1,1,1997,900,13,2,,25
1038887,1,2,1,1,1,2017,850,13,2,,1
1038887,2,2,1,1,1,2021,1200,13,2,,2
1038893,1,1,1,1,1,2012,1354,13,2,,60
1038917,1,2,1,1,1,1995,1100,13,2,,90
1038917,2,2,1,2,1,2015,400,13,2,,
1038939,2,1,1,1,1,2019,1250,13,2,,80
1038954,1,1,1,1,1,1996,3000,13,2,,72
1038954,1,1,2,1,1,1997,250,13,2,,5
1038954,2,1,1,1,1,2005,1050,13,2,,60
1038961,1,1,1,5,1,2010,840,13,2,,
1038961,1,1,2,5,1,2010,290,13,2,,
1038980,1,2,1,1,1,2014,1900,13,2,,80
1038980,2,2,1,1,1,2020,705,13,2,,40
1039050,1,1,1,1,1,2007,1200,13,2,,60
1039050,2,2,1,1,1,2007,507,14,2,,40
1039072,1,1,1,1,1,2007,1050,13,2,,60
1039072,2,2,1,1,1,2015,770,14,2,,30
1039078,1,1,1,1,1,2019,1200,13,2,,80
1039087,1,1,1,1,1,1989,1500,12,2,,80
1039096,1,1,1,1,1,1990,1200,13,2,,60
1039189,2,2,1,1,1,2012,1400,13,2,,80
1039197,1,1,1,1,1,2000,800,13,2,,60
1039198,1,1,1,1,1,2013,1400,13,2,,70
1039200,1,1,1,1,1,2001,1300,13,2,,80
1039200,2,1,1,1,1,2008,500,14,2,,50
1039248,1,2,1,1,1,1993,1700,13,2,,70
1039248,2,2,1,5,1,1996,220,13,2,,
1039249,1,1,1,1,1,1992,900,13,2,,70
1039252,1,1,1,1,1,2010,1300,12,2,,70
1039252,2,1,1,1,1,2010,1100,12,2,,70
1039274,1,1,1,1,1,1993,2200,13,2,,70
1039274,1,1,2,1,2,2008,350,13,2,,30
1039274,2,2,1,1,1,2002,1200,13,2,,95
1039280,2,1,1,1,1,2008,1300,13,2,,90
1039282,3,1,1,5,1,2019,312,13,2,,
1039286,1,1,1,1,1,2021,860,13,2,,50
1039286,1,1,2,3,1,2022,660,9,2,,
1039292,1,1,1,1,1,2005,840,13,2,,50
1039292,2,2,1,1,1,1991,700,13,2,,50
1039474,1,1,1,1,2,2010,1780,13,2,,70
1039474,2,1,1,1,1,2018,1400,13,2,,60
1039476,1,1,1,1,1,2021,1300,13,2,,70
1039495,1,1,1,1,1,2008,1200,13,2,,65
1039495,1,1,2,3,1,2019,600,13,2,,
1039495,2,1,1,5,1,2013,320,13,2,,
1039496,3,1,1,1,1,1991,1350,13,2,,70
1039502,1,1,1,1,1,2010,1100,13,2,,70
1039502,2,1,1,1,1,2012,1350,13,2,,70
1039505,1,1,1,1,1,2022,1700,13,1,2000,65
1039510,1,1,1,1,1,2022,780,13,2,,60
1039542,1,1,1,1,1,2003,200,13,2,,40
1039542,1,1,2,3,1,2003,150,13,2,,
1039546,1,1,1,1,1,1995,700,13,2,,60
1039546,1,1,2,3,1,2017,400,13,2,,
1039593,1,1,1,1,1,2019,1500,13,2,,80
1039675,1,1,1,1,2,2004,4000,13,2,,40
1039675,2,1,1,1,1,1997,1500,13,2,,70
1039680,1,1,1,1,1,2001,1360,13,2,,80
1039680,2,2,1,1,1,2001,1250,13,2,,70
1039709,1,1,1,1,1,2013,1000,12,2,,60
1039713,1,1,1,1,1,2010,1536,13,2,,20
1039713,2,1,1,5,1,2000,300,12,2,,
1039754,4,1,1,5,1,2015,250,12,2,,
1039757,1,1,1,1,1,2017,2300,13,2,,90
1039837,1,1,1,1,1,2020,1800,13,2,,90
1040080,1,1,1,1,1,2018,1200,13,2,,65
1040183,2,1,1,2,1,2013,280,13,2,,
1040210,1,1,1,1,1,2004,1940,13,2,,80
1040210,2,1,1,1,1,2021,460,13,2,,50
1040421,1,1,1,1,1,2019,3800,13,2,,65
1040432,1,1,1,1,1,2012,3850,13,2,,80
1040459,1,1,1,1,1,2006,1350,13,2,,85
1040459,2,1,1,3,1,1982,1100,13,2,,
1040461,1,1,1,3,1,2003,780,13,2,,
1040466,1,1,1,1,1,1997,2300,13,2,,100
1040475,1,1,1,1,1,2021,1450,13,2,,95
1040482,1,1,1,1,1,1986,1120,13,2,,70
1040497,1,1,1,1,1,2021,1350,13,2,,110
1040553,2,1,1,1,1,2016,1600,13,2,,70
1040554,1,1,1,1,1,2008,1350,13,2,,90
1040554,2,2,1,1,1,2000,1190,13,2,,75
1040555,1,1,1,1,1,2009,1600,13,2,,85
1040555,2,1,1,1,1,2008,1500,13,2,,75
1040557,1,1,1,1,1,2021,2200,13,2,,75
1040557,2,1,1,1,1,2021,1700,13,2,,85
1040588,1,1,1,1,1,2021,1600,13,2,,40
1040590,1,1,1,1,1,2017,850,13,2,,60
1040590,2,1,1,1,1,2020,780,13,2,,50
1040593,1,1,1,1,1,2020,1600,13,2,,40
1040631,1,2,1,1,1,2007,1100,12,2,,60
1040631,2,2,1,1,1,2006,800,12,2,,50
1040635,1,1,1,1,1,2018,900,12,2,,40
1040635,2,1,1,1,1,2019,800,12,2,,60
1040636,1,1,1,1,1,2009,1700,12,2,,80
1040636,2,2,1,1,1,2011,1800,12,2,,75
1040646,1,1,1,1,1,2018,1400,12,2,,70
1040672,1,1,1,3,1,2001,1340,13,2,,
1040678,1,1,1,1,1,2021,2300,13,2,,50
1040687,1,1,1,1,1,1988,1380,13,2,,100
1040775,2,1,1,1,1,2013,2260,13,2,,85
1040776,1,1,1,3,1,2011,1320,13,2,,
1040778,1,1,1,1,1,2014,2300,13,2,,65
1040778,2,1,1,1,1,1998,1640,13,2,,85
1040779,2,2,1,1,1,2019,1480,13,2,,80
1040792,1,1,1,1,1,2019,1673,13,2,,80
1040862,1,1,1,1,1,2005,800,13,2,,60
1040862,2,1,1,1,1,2019,800,13,2,,70
1040866,1,1,1,1,1,2018,2000,13,2,,60
1040906,1,1,1,1,1,1996,1470,13,2,,80
1040906,2,1,1,1,1,1996,1280,13,2,,75
1040916,1,1,1,1,1,2006,1300,13,2,,70
1040916,2,1,1,1,1,2006,1200,13,2,,70
1040957,1,1,1,1,1,2015,1850,13,2,,90
1040961,1,2,1,1,1,2003,1050,13,2,,80
1040961,1,2,2,3,1,2012,600,13,2,,
1040962,1,1,1,1,1,2004,1230,13,2,,100
1040963,1,2,1,1,1,2012,1300,13,2,,90
1040965,1,1,1,1,1,2006,1420,13,2,,100
1040965,2,1,1,1,1,2014,920,13,2,,75
1040973,1,2,1,1,1,2020,1150,13,2,,70
1040973,2,2,1,1,1,2020,850,13,2,,80
1040975,1,1,1,1,1,2018,1400,13,2,,90
1040975,2,2,1,1,1,2021,1200,13,2,,80
1040976,1,1,1,1,1,2010,2690,13,2,,90
1040977,1,1,1,1,1,2000,1200,13,2,,90
1040977,2,1,1,1,1,2017,1400,13,2,,100
1041005,1,2,1,1,1,2018,1900,13,2,,80
1041005,2,2,1,1,1,2014,2200,13,2,,85
1041008,1,1,1,1,1,1990,1300,13,2,,80
1041008,2,2,1,1,1,2008,500,14,2,,100
1041028,1,1,1,1,1,2010,1300,13,2,,80
1041030,1,1,1,1,1,2008,1370,13,2,,80
1041036,1,1,1,1,1,2022,7700,11,2,,65
1041143,1,1,1,1,1,2016,920,13,2,,70
1041143,2,1,1,5,1,2021,300,13,2,,
1041154,1,1,1,1,1,2019,1680,13,2,,100
1041164,1,1,1,1,1,2002,1300,13,2,,80
1041164,2,1,1,1,1,1991,865,13,2,,60
1041164,3,1,1,5,1,2012,230,13,2,,
1041165,2,1,1,1,1,2008,1800,13,2,,90
1041168,1,1,1,1,1,2019,2300,13,2,,80
1041168,2,1,1,1,1,2017,3650,13,2,,90
1041221,1,1,1,1,1,2021,1750,13,2,,95
1041937,2,1,1,1,1,2011,1097,13,2,,40
1041958,2,1,1,2,1,2022,680,13,2,,
1042341,1,1,1,1,1,1992,1255,13,2,,70
1042346,1,1,1,1,1,2020,1740,13,2,,70
1042346,2,1,1,1,1,2016,1580,13,2,,90
1042456,1,1,1,1,1,2011,4100,13,2,,90
1042592,2,2,1,1,1,2013,1300,12,2,,75
1042605,1,1,1,1,1,2022,1500,12,2,,65
1042630,5,1,1,1,3,2019,1200,12,2,,80
1042630,5,1,2,3,3,2022,700,12,2,,
1042639,1,1,1,1,1,1993,1120,13,2,,85
1042694,2,1,1,1,1,2019,1380,13,2,,65
1042700,1,1,1,5,1,2007,1000,13,2,,
1042700,1,1,2,3,1,2007,695,13,2,,
1042813,1,1,1,1,1,2003,1620,13,2,,85
1042820,1,1,1,1,2,2019,1200,12,2,,25
1042851,1,1,1,1,1,2002,1301,13,2,,100
1042851,1,1,2,1,1,2002,248,13,2,,30
1042858,1,1,1,1,1,1999,800,13,2,,70
1042858,2,1,1,5,1,1990,490,13,2,,
1042863,1,1,1,1,1,2006,630,13,2,,50
1043025,1,1,1,1,1,2002,1100,13,2,,65
1043025,1,1,2,3,1,2011,600,13,2,,
1043026,1,1,1,1,1,1985,900,13,2,,90
1043026,1,1,2,3,1,2011,400,13,2,,
1043035,1,1,1,1,1,2007,940,13,2,,70
1043035,1,1,2,3,1,2018,600,13,2,,
1043052,1,1,1,1,1,2004,730,13,2,,70
1043052,2,1,1,1,1,2004,1250,13,2,,80
1043071,1,1,1,1,1,1999,650,12,2,,40
1043071,2,1,1,1,1,2010,900,12,2,,70
1043085,1,1,1,1,1,2013,1700,13,2,,85
1043085,1,1,2,3,1,2014,530,13,2,,
1043105,1,1,1,1,1,1998,1200,13,2,,65
1043105,2,2,1,1,1,1999,1060,13,2,,60
1043121,1,1,1,1,1,2006,4000,12,2,,70
1043121,2,1,1,1,1,1995,1400,12,2,,70
1043130,1,1,1,1,1,2016,1420,13,2,,85
1043130,2,1,1,1,1,2021,1050,13,2,,65
1043179,2,1,1,1,1,2011,1600,13,2,,75
1043248,1,1,1,1,1,2014,2000,13,2,,80
1043248,2,2,1,1,1,2014,2000,13,2,,80
1043250,1,1,1,1,1,2013,1500,13,2,,20
1043250,2,1,1,1,1,2010,1500,13,2,,30
1043263,1,1,1,1,1,2016,12000,12,2,,50
1043263,2,1,1,1,1,2016,5000,12,2,,70
1043311,1,1,1,1,1,2011,7300,13,2,,65
1043311,2,1,1,1,1,2006,1500,13,2,,30
1043402,2,1,1,5,1,2010,500,13,2,,
1043490,1,1,1,5,1,2015,600,13,2,,
1043669,1,1,1,1,1,1998,760,13,2,,60
1043669,1,1,2,3,1,2012,650,13,2,,
1043670,1,1,1,1,1,2019,1450,13,2,,90
1043683,1,1,1,1,1,2017,1300,12,2,,40
1043775,1,1,1,1,1,2018,10000,13,2,,60
1044006,1,1,1,1,1,2016,600,12,2,,40
1044006,2,1,1,1,1,2022,1000,12,2,,60
1044240,1,1,1,5,1,2000,500,13,2,,
1044240,1,1,2,3,1,2000,580,13,2,,
1044243,1,1,1,1,1,2015,3400,13,2,,90
1044246,1,1,1,1,1,2000,900,13,2,,80
1044246,1,1,2,5,1,2020,500,12,2,,
1044246,2,1,1,1,1,1995,780,13,2,,100
1044246,2,1,2,5,1,2018,500,12,2,,
1044247,1,1,1,1,1,2022,1300,13,2,,95
1044254,1,1,1,1,1,2019,2200,13,2,,100
1044804,1,1,1,1,1,2012,1500,13,2,,80
1044869,1,1,1,3,1,2013,1500,13,2,,
1044883,1,1,1,1,1,1997,800,13,2,,20
1044883,2,1,1,5,1,2007,500,13,2,,
1044887,1,1,1,1,1,2022,1200,13,2,,70
1044887,2,1,1,1,1,2011,1300,13,2,,50
1044962,1,1,1,1,1,2008,560,13,2,,50
1044962,1,1,2,3,1,2013,600,13,2,,
1045251,1,1,1,1,1,2004,1600,13,2,,80
1045251,2,2,1,1,1,2006,980,13,2,,70
1045252,1,1,1,1,1,2002,1000,13,2,,50
1045253,1,1,1,1,1,1997,1700,13,2,,80
1045253,2,2,1,1,1,2000,1200,13,2,,80
1045254,1,1,1,3,1,2019,900,13,2,,
1045256,1,1,1,1,1,1991,1300,13,2,,70
1045256,2,2,1,4,1,2009,480,13,2,,
1045257,1,2,1,1,1,2003,1600,13,2,,80
1045460,1,1,1,1,1,2012,1100,13,2,,75
1045463,1,2,1,1,1,2000,2300,13,2,,70
1045463,2,1,1,1,1,1993,1200,13,2,,80
1045464,1,1,1,1,1,2009,2800,13,2,,80
1045466,1,2,1,1,1,2000,1150,13,2,,70
1045466,2,2,1,5,1,2009,420,13,2,,
1045562,1,1,1,1,1,2018,3200,13,2,,90
1045562,2,2,1,1,1,2015,1450,13,2,,85
1045607,1,1,1,1,1,2022,2000,13,2,,90
1045622,1,1,1,1,1,1996,3500,13,2,,90
1045622,2,1,1,1,1,1993,1200,13,2,,80
