NQUEST,NORD,TIPOPEN,DECOR,TPENS,MESIPEN,ARRET,TARRET,QUOTAPE
319022,1,1,1995,1450,5,2,0,70
319029,1,1,1967,680,13,2,0,
319029,1,9,1990,600,13,2,0,
319054,2,1,1989,750,13,2,0,
319055,1,11,1992,400,13,2,0,
319060,1,1,1977,1300,13,2,0,
319078,1,1,1988,1800,13,2,0,
320009,1,2,1994,630,13,2,0,
320011,1,2,1991,500,13,2,0,
320014,2,2,1971,600,13,2,0,
320015,1,1,1992,630,13,2,0,
320019,1,2,1968,650,13,2,0,
320019,2,2,1982,650,13,2,0,
320020,1,1,1967,700,13,2,0,
320020,2,2,1986,680,13,2,0,
320025,1,1,1995,600,13,2,0,
320027,1,1,1992,1000,13,2,0,100
320028,1,1,1985,700,13,2,0,
320031,1,1,1992,650,13,2,0,
320043,1,2,1970,500,13,2,0,
320043,2,2,1977,650,13,2,0,
320053,1,1,1992,630,13,2,0,
320055,4,1,1987,700,13,2,0,
320058,1,2,1980,650,13,2,0,
321006,1,1,1985,1000,13,2,0,70
321007,1,1,1990,1800,13,2,0,70
321008,1,1,1988,700,12,2,0,50
321008,2,1,1987,700,12,2,0,50
321009,1,1,1993,2000,12,2,0,80
321009,2,1,1991,500,12,2,0,50
321015,1,1,1980,600,13,2,0,50
321015,2,4,1984,500,12,2,0,
321022,1,1,1988,2500,12,2,0,80
321022,2,1,1995,1200,12,2,0,60
322005,1,1,1992,600,13,2,0,40
322040,1,8,1994,2300,13,2,0,95
322042,1,1,1978,1300,13,2,0,60
322044,1,7,,1000,13,2,0,
322059,4,3,1980,600,13,2,0,
322070,1,15,1994,5000,13,2,0,
322070,2,5,1983,1400,13,2,0,
322089,1,1,1965,550,13,2,0,
322089,1,3,1968,250,13,2,0,
323005,1,1,1970,3000,13,2,0,80
323005,2,4,1985,305,13,2,0,
323018,2,8,1992,1250,13,2,0,70
323023,2,1,1979,1600,13,2,0,70
323055,1,1,1992,1800,13,2,0,76
323059,1,1,1979,960,13,2,0,60
323059,2,1,1979,870,13,2,0,60
323079,1,1,1988,3050,13,2,0,80
324151,1,1,1994,2800,13,2,0,60
324157,1,7,1994,3600,13,2,0,
324294,1,1,1977,750,13,2,0,50
324294,1,10,1992,122,12,2,0,
324320,1,1,1994,3200,13,2,0,70
324326,1,1,1991,321,13,2,0,20
324326,2,1,1995,680,12,2,0,
324358,1,1,1992,1690,13,2,0,25
324362,1,8,1975,1800,13,2,0,20
324363,1,1,1978,630,13,2,0,70
324363,2,1,1992,630,13,2,0,50
324408,1,1,1990,1000,13,2,0,50
324434,1,8,1994,1750,13,2,0,70
324434,2,9,1972,1500,13,2,0,
324447,1,1,1992,700,13,2,0,70
324447,1,9,1952,1300,13,2,0,
324470,1,1,1983,1000,13,2,0,70
324470,1,3,1990,600,13,2,0,
324480,1,11,1992,1500,13,2,0,
324482,1,1,1992,4300,13,2,0,70
324482,2,1,1991,650,13,2,0,30
324482,3,7,1970,2000,13,2,0,
324492,4,5,1968,2100,13,2,0,
324492,4,4,1980,100,13,2,0,
324499,1,15,1995,3000,13,1,12000,
324543,2,1,1993,1140,13,2,0,60
324586,1,1,1975,300,13,2,0,30
324586,2,4,1979,350,13,2,0,
324591,1,3,1990,700,13,2,0,
324616,1,1,1986,430,13,2,0,30
324619,1,2,1971,620,13,2,0,
324633,1,3,1990,600,13,2,0,
324639,3,3,1978,630,13,2,0,
324714,1,1,1989,1700,13,2,0,
324714,1,12,1953,1000,13,2,0,
324753,1,1,1985,1100,13,2,0,
324753,2,6,1955,800,13,2,0,
324759,1,9,1980,1450,13,2,0,
324771,2,15,1992,300,13,2,0,
324771,5,15,1950,750,13,2,0,
325003,1,1,1989,500,13,2,0,80
325003,2,1,1992,800,13,2,0,80
325006,1,1,1982,1350,13,2,0,75
325006,2,1,1990,970,13,2,0,80
325013,1,1,1994,1375,13,2,0,80
325013,2,1,1964,560,13,2,0,75
325013,2,3,1975,180,13,2,0,
325089,3,3,1961,700,13,2,0,
325089,3,2,1995,700,7,2,0,
326017,2,1,1987,1200,13,2,0,90
326027,1,1,,800,13,2,0,
326027,1,3,,1200,13,2,0,
326034,1,1,1981,1850,13,2,0,78
326040,1,2,1964,600,13,2,0,
326040,1,3,1983,600,13,2,0,
326041,1,2,1983,630,13,2,0,
326044,1,1,1993,1600,13,2,0,60
326063,2,5,1994,2500,13,2,0,90
326073,1,5,1994,2200,13,2,0,95
326073,2,5,1981,1300,13,2,0,50
326077,1,5,1994,1003,13,2,0,70
326077,2,3,1950,1150,13,2,0,
326084,1,1,1994,1680,13,2,0,80
326087,2,1,1992,620,13,2,0,
326088,1,1,1981,760,13,2,0,
326088,2,2,1973,650,13,2,0,
326088,2,3,1979,210,13,2,0,
327016,1,1,1989,900,13,2,0,
327016,2,1,1990,600,13,2,0,
327027,1,1,1970,700,13,2,0,
327027,2,1,1976,700,13,2,0,
327061,1,1,1991,1500,13,2,0,70
328003,1,1,1990,1120,12,2,0,80
328009,1,1,1992,1220,12,2,0,80
328011,1,2,1968,325,12,2,0,
328011,1,3,1989,390,12,2,0,
328017,1,1,1979,890,12,2,0,75
328017,2,1,1988,850,12,2,0,70
328018,1,1,1994,1280,12,2,0,80
328019,1,1,1969,750,12,2,0,75
328019,1,3,1993,230,12,2,0,
328020,1,1,1968,730,12,2,0,70
328021,1,1,1964,680,12,2,0,
328023,1,1,1974,740,12,2,0,
328027,1,1,1994,1220,12,2,0,80
328027,2,1,1994,1180,12,2,0,80
328027,5,1,1969,690,12,2,0,
328039,1,1,1993,1200,12,2,0,75
328039,2,1,1987,650,12,2,0,60
328039,3,1,1968,590,12,2,0,
328042,1,1,1969,670,12,2,0,
328043,1,1,1983,660,12,2,0,
328044,1,1,1984,1240,12,2,0,80
328048,1,1,1972,710,12,2,0,
328048,1,3,1990,58,12,2,0,
328049,1,1,1974,620,12,2,0,60
328051,1,1,1977,720,12,2,0,
328051,2,4,1978,590,12,2,0,
328071,1,1,1980,780,12,2,0,
328071,2,1,1993,650,12,2,0,
328073,1,1,1975,640,12,2,0,
328073,2,1,1973,620,12,2,0,
328075,1,3,1992,670,12,2,0,
328083,1,1,1977,710,12,2,0,
329004,1,1,1974,800,13,2,0,
329004,2,2,1969,300,13,2,0,
329008,1,3,1990,900,13,2,0,
329015,2,8,1986,1000,13,2,0,70
329015,2,2,1975,300,12,2,0,
329015,3,1,1973,650,12,2,0,
329039,1,1,1975,900,13,2,0,80
329039,1,10,1958,200,12,2,0,
329039,2,4,1988,314,12,2,0,
330001,2,1,1981,1400,13,2,0,95
330014,1,3,1987,600,13,2,0,
330024,1,1,1993,1800,13,2,0,80
330031,1,1,1987,700,13,2,0,65
330031,1,3,1995,800,13,2,0,
330034,1,1,1992,1950,13,2,0,90
330034,2,1,1986,630,13,2,0,90
330036,1,2,1991,300,12,2,0,
330041,1,2,1989,500,13,2,0,
330046,1,1,1978,600,13,2,0,50
330046,2,1,1976,600,13,2,0,40
330055,1,1,1978,600,13,2,0,40
330055,1,3,1990,40,13,2,0,
330057,1,1,1983,1100,13,2,0,40
330057,2,1,1986,600,13,2,0,60
330067,1,1,1983,550,13,2,0,
330067,1,3,1995,580,13,2,0,
330068,1,1,1982,1100,13,2,0,45
330073,3,3,1977,550,13,2,0,
330075,1,1,1990,1400,13,2,0,80
330075,2,1,1993,700,13,2,0,95
330082,1,15,1981,3800,13,2,0,50
331025,1,1,1986,1600,13,2,0,78
331026,2,5,1990,900,13,2,0,50
331039,1,1,1991,660,13,2,0,
331046,1,1,1974,420,13,2,0,
331046,1,10,1937,320,13,2,0,
331049,1,8,1993,2300,13,2,0,80
331049,4,3,1960,400,13,2,0,
331049,4,1,1978,700,13,2,0,
331062,2,1,1991,600,13,2,0,
331065,1,3,1989,400,13,2,0,
331065,1,1,1976,595,13,2,0,
331070,1,1,1986,1400,13,2,0,78
331074,1,1,1982,660,13,2,0,
331074,1,3,1986,300,13,2,0,
331075,1,1,1964,1100,13,2,0,
331075,2,4,1972,350,13,2,0,
331090,1,7,1959,1000,13,2,0,
332015,2,1,1993,600,13,2,0,
332015,2,3,1992,250,13,2,0,
332015,3,2,1981,600,13,2,0,
332021,1,2,1970,700,13,2,0,
332021,1,3,1971,450,13,2,0,
332036,1,1,1972,600,13,2,0,
332036,2,1,1977,700,13,2,0,40
332038,2,14,1969,2000,12,2,0,90
332038,2,2,1970,260,13,2,0,
332042,1,2,1982,200,13,2,0,
332059,1,2,1974,638,13,2,0,
332059,2,2,1977,540,13,2,0,
332061,5,2,1970,710,13,2,0,
332063,1,1,1974,700,13,2,0,80
332063,2,1,1991,900,13,2,0,80
332074,1,2,1973,600,13,2,0,
332074,2,2,1983,580,13,2,0,
332074,2,12,1987,300,12,2,0,
332080,5,1,1972,590,13,2,0,
332090,1,3,1993,650,13,2,0,
333007,1,3,1976,420,13,2,0,
333007,1,14,1976,1000,12,2,0,
333007,2,1,1992,625,13,2,0,
333012,1,9,1990,1020,13,2,0,
333012,1,3,1990,202,13,2,0,
333017,2,3,1976,700,13,2,0,
333021,1,1,1995,1630,13,2,0,80
333021,2,1,1993,625,13,2,0,
333035,1,1,1988,1600,13,2,0,60
333035,2,5,1988,900,13,2,0,60
333035,3,10,1953,1014,13,2,0,
333037,2,3,1994,750,13,2,0,
333075,1,2,1982,930,13,2,0,
333081,1,5,1994,3500,13,2,0,60
334001,2,11,1995,330,13,2,0,
334001,4,1,1952,800,13,2,0,
334005,1,2,1956,650,13,1,900,
334005,1,3,1971,200,13,2,0,
334006,1,9,1967,800,13,2,0,
334007,1,1,1978,620,13,2,0,70
334011,1,1,1986,1500,13,1,1200,75
334012,1,3,1994,797,13,2,0,
334026,1,11,1986,320,13,2,0,
334047,1,1,1986,950,13,2,0,70
334047,2,1,1987,720,13,2,0,70
334083,1,5,1991,1800,13,2,0,80
334090,1,5,1992,1386,13,2,0,20
335004,1,1,1994,950,13,2,0,
335011,1,1,1990,1100,13,2,0,
335011,2,1,1994,600,13,2,0,
335019,1,1,1992,1100,13,2,0,
335021,1,1,1992,1200,13,2,0,75
335021,3,1,1988,700,13,2,0,
335026,2,8,1990,1500,13,2,0,85
335028,4,3,1972,100,13,2,0,
335028,4,4,1974,250,13,2,0,
335052,1,3,1992,600,13,2,0,
335074,1,1,1995,1300,8,1,4000,80
335074,2,1,1995,620,6,2,0,50
335076,1,1,1968,550,13,2,0,
335076,2,1,1977,550,13,2,0,
335076,3,1,1995,1600,,2,0,
335078,1,1,1974,650,13,2,0,
335078,2,1,1974,610,13,2,0,
335086,1,1,1991,600,13,2,0,
335086,1,3,1988,230,13,2,0,
335087,1,1,1981,900,13,2,0,
335087,1,3,1981,450,13,2,0,
336001,2,3,1980,750,13,2,0,
336004,1,5,1984,1800,13,2,0,80
336024,2,2,1989,330,13,2,0,
336030,2,5,1993,2000,13,2,0,80
336048,2,1,1991,750,13,2,0,40
336078,1,1,1991,690,13,2,0,50
336078,2,4,1995,400,6,2,0,
337007,1,5,1990,1700,13,2,0,80
337019,2,5,1992,1112,13,2,0,50
337031,1,5,1975,1300,13,2,0,65
337031,1,5,1981,500,13,2,0,
337032,1,3,1968,1550,13,2,0,
337032,1,2,1974,200,13,2,0,
337037,1,5,1994,2000,13,2,0,80
337041,1,1,1986,1000,13,2,0,80
337041,2,11,1994,350,13,2,0,
337046,1,1,1992,630,13,2,0,
337046,2,1,1991,600,13,2,0,
337051,1,1,1991,1700,13,2,0,80
337051,2,1,1992,1300,13,2,0,70
337054,2,3,1969,600,13,2,0,
337071,1,2,1947,500,13,2,0,
337071,1,3,1947,75,13,2,0,
337072,1,1,1991,1800,13,2,0,
337072,2,1,1992,620,13,2,0,
337072,3,2,1980,680,13,2,0,
337077,1,8,1985,1380,13,2,0,60
337087,1,1,1987,1420,13,2,0,80
337087,2,2,1985,335,13,2,0,
338005,2,1,1993,1080,13,2,0,75
338011,1,12,1980,174,12,2,0,
338016,2,2,1980,600,12,2,0,
338021,1,1,1978,640,13,2,0,
338021,2,1,1986,600,13,2,0,
338032,1,1,1977,600,13,2,0,
338032,1,3,1988,300,12,2,0,
338039,1,3,1989,700,13,2,0,
338042,1,1,1994,1300,13,2,0,80
338042,1,12,1989,150,12,2,0,
338042,5,11,1972,350,13,2,0,
338043,1,2,1980,600,13,2,0,
338043,2,4,1978,600,13,2,0,
338045,1,3,1976,340,12,2,0,
338048,1,1,1989,700,13,2,0,55
338048,2,1,1989,650,13,2,0,55
338050,3,1,1989,800,13,2,0,
338050,3,3,1995,200,12,2,0,
338053,1,1,1994,1400,13,2,0,70
338053,2,1,1990,1300,13,2,0,65
338056,1,1,1987,1200,13,2,0,
338056,2,8,1994,1070,13,2,0,
338058,4,4,1982,600,13,2,0,
338058,4,3,1994,400,12,2,0,
338063,1,1,1988,800,13,2,0,
338063,1,2,1988,600,12,1,10000,
338066,5,4,1980,600,13,2,0,
338066,5,3,1995,320,4,2,0,
338086,1,1,1985,1000,13,2,0,80
338086,2,4,1985,600,13,2,0,
338092,1,1,1985,600,13,2,0,40
338092,2,1,1988,1500,13,2,0,80
339008,1,1,1988,530,13,2,0,
339008,1,3,1977,450,13,2,0,
339008,1,3,1977,130,13,2,0,
339009,1,1,1976,400,13,2,0,
339026,1,1,1971,650,13,2,0,
339026,1,2,1979,350,13,2,0,
339039,1,2,1979,780,13,2,0,
339040,1,8,1990,900,13,2,0,
339051,1,3,1966,1500,13,2,0,
339054,1,1,,550,13,2,0,
339054,1,3,1986,600,13,2,0,
339057,1,8,1974,1000,13,2,0,
339057,2,4,1973,600,13,2,0,
339058,1,1,1993,1500,13,2,0,
339086,1,1,1985,1100,13,2,0,80
339086,1,2,1995,350,7,1,17000,
339089,1,2,1970,500,13,2,0,
339089,2,1,1988,600,13,2,0,
339090,1,3,1965,1200,13,2,0,
341001,1,7,1990,1240,13,2,0,
341005,1,3,1989,750,13,2,0,
341005,1,2,1976,430,13,2,0,
341009,1,2,1962,680,13,2,0,
341017,1,1,1990,630,13,2,0,
341017,1,10,1950,298,12,2,0,
341017,2,4,1978,630,13,2,0,
341022,2,1,1982,630,13,2,0,80
341032,1,1,1993,1900,13,2,0,90
341039,1,3,1995,600,13,2,0,
341039,1,4,1991,250,13,2,0,
341039,2,3,1962,700,13,2,0,
341046,2,4,1989,630,13,2,0,
341052,1,1,1981,1400,13,2,0,
341077,1,3,1991,650,13,2,0,
342001,1,1,1983,800,12,2,0,70
342003,1,12,1992,900,12,2,0,
342005,1,1,1990,1500,13,2,0,
342016,2,3,1983,700,12,2,0,
342047,3,2,1966,700,12,2,0,
342059,1,3,1987,700,12,2,0,
342059,1,4,1990,400,12,2,0,
343004,1,1,1970,700,13,2,0,
343004,2,2,1967,630,13,2,0,
343004,2,2,1984,720,12,2,0,
343004,3,3,1985,600,12,2,0,
343021,1,1,1990,1200,13,2,0,20
343021,2,4,1990,325,13,2,0,
343023,1,1,1991,500,13,2,0,
343023,1,3,1991,900,13,2,0,
343028,1,2,1977,650,13,2,0,
343028,2,2,1975,620,13,2,0,
343028,3,2,1967,390,13,2,0,
343028,4,2,1981,900,13,2,0,
343035,1,1,1976,550,12,2,0,
343035,2,1,1976,600,13,2,0,
343044,1,2,1980,630,13,2,0,
343044,2,2,1980,630,13,2,0,
343057,1,1,1978,610,13,2,0,
343057,1,2,1957,212,13,2,0,
343057,2,1,1973,610,13,2,0,
343057,4,1,1978,610,13,2,0,
343057,4,2,1987,317,13,2,0,
343081,1,1,1989,1100,13,2,0,
343081,2,1,1991,630,13,2,0,
344007,1,8,1988,975,13,2,0,60
344007,1,1,1967,310,13,2,0,
344050,1,1,1988,810,13,2,0,65
344050,1,3,1989,1280,13,2,0,
344071,1,1,1988,1000,13,2,0,60
344071,1,14,1994,200,13,2,0,
344071,2,4,1995,350,13,2,0,
344090,1,1,1985,1100,13,2,0,70
344090,2,1,1983,600,13,2,0,
345009,1,1,1990,600,13,2,0,
345010,1,1,1975,2000,13,2,0,
345058,1,1,1995,1900,13,2,0,70
346019,1,1,1988,1450,13,2,0,75
346019,1,2,1980,500,13,2,0,
346019,2,1,1986,650,13,2,0,50
346019,3,1,1975,700,13,2,0,
346019,3,3,1991,22,13,2,0,
346023,1,1,1993,1500,13,2,0,90
346029,1,1,1980,1430,13,2,0,80
346029,2,1,1984,545,13,2,0,
346043,1,3,1993,1100,13,2,0,
346049,1,1,1994,1300,13,2,0,75
346049,2,2,1974,690,13,2,0,
346054,2,1,1977,900,13,2,0,
346054,3,1,1977,745,13,2,0,
346057,2,15,1986,1150,13,2,0,
346058,1,1,1991,1850,13,2,0,70
346058,2,1,1991,1200,13,2,0,70
346064,1,1,1993,1030,13,2,0,80
346081,5,1,1985,350,13,2,0,
346081,5,3,1968,500,13,2,0,
347001,1,1,1987,512,13,2,0,
347001,1,3,1991,680,13,2,0,
347005,1,1,1987,620,13,2,0,80
347009,1,1,1990,1650,13,2,0,70
347009,2,1,1988,650,13,2,0,
347010,1,1,1980,640,13,2,0,
347010,2,1,1975,640,13,2,0,
347016,1,3,1993,800,13,2,0,
347017,1,1,1955,630,13,2,0,
347021,1,5,1985,1200,13,2,0,50
347021,2,5,1982,1100,13,2,0,50
347023,2,1,1992,1025,13,2,0,75
347051,1,5,1993,1800,13,2,0,92
347076,1,4,1992,626,13,2,0,
347076,2,1,1982,1500,13,2,0,75
348001,1,1,1974,610,13,2,0,
348001,1,3,1980,51,13,2,0,
349027,2,8,1991,1300,13,2,0,70
349029,1,5,1992,2800,13,2,0,90
350011,2,1,1993,1300,13,2,0,85
350021,1,1,1989,1320,13,2,0,90
350035,2,1,1984,1900,13,2,0,70
351002,1,1,1991,1500,13,2,0,90
351021,1,1,1987,1200,13,2,0,70
351064,1,1,1989,900,13,2,0,60
353006,1,1,1987,800,13,2,0,50
353006,2,1,1994,600,13,2,0,
353006,3,1,1994,600,13,2,0,
353006,4,2,1983,300,13,2,0,
353008,1,1,1986,550,13,2,0,
353008,2,1,1982,600,13,2,0,
353009,2,3,1978,700,13,2,0,
353013,1,1,1974,575,13,2,0,
353013,1,2,1991,325,13,2,0,
353014,1,2,1980,607,13,2,0,
353017,1,1,1992,1000,13,2,0,80
353027,1,5,1983,983,13,2,0,70
353032,2,1,1989,670,13,2,0,
353083,1,2,1975,620,13,2,0,
353088,1,15,1994,1400,13,2,0,
353088,2,5,1972,2300,13,2,0,80
354009,1,9,1989,2300,13,2,0,
354034,1,3,1980,700,13,2,0,
354056,1,1,1986,1660,13,2,0,80
354056,2,4,1995,350,13,2,0,
354063,1,1,1993,1100,13,2,0,80
354063,2,2,1994,350,13,2,0,
354064,1,9,1992,1250,13,2,0,
355001,1,1,1972,630,13,2,0,
355004,2,5,1985,1000,13,2,0,
355021,2,5,1984,1400,13,2,0,
355030,1,1,1957,600,13,2,0,
355030,1,3,1980,330,13,2,0,
355032,1,1,1978,300,13,2,0,
355033,2,5,1979,1900,13,2,0,
355042,1,4,1974,500,13,2,0,
355042,1,3,1993,1100,13,2,0,
355047,1,2,1984,700,13,2,0,
355047,1,3,1987,700,13,2,0,
355055,1,1,1992,3500,13,2,0,
355060,1,1,1986,630,13,2,0,
355060,2,1,1980,1200,13,2,0,
355063,1,3,1983,950,13,2,0,
355072,1,3,1990,586,13,2,0,
355078,2,1,1992,600,13,2,0,
356002,1,8,1979,2200,13,2,0,100
356003,1,1,1965,700,13,2,0,100
356003,2,1,1980,650,13,2,0,100
356003,3,1,1995,560,13,1,1500,100
356003,5,11,1986,340,13,2,0,
356003,6,11,1989,340,13,2,0,
356005,1,4,1995,360,13,2,0,
356007,1,8,1984,1300,13,2,0,
356007,1,3,1952,279,13,2,0,
356009,2,9,1989,1100,13,2,0,
356017,1,1,1994,1200,13,2,0,90
356017,2,1,1973,630,13,2,0,100
356017,2,3,1994,80,13,2,0,
356021,2,3,1989,900,13,2,0,
356025,1,1,1975,1040,13,2,0,50
356028,2,1,1967,550,13,2,0,100
356028,2,3,1989,150,13,2,0,
356029,1,5,1976,1800,13,2,0,100
356029,1,1,1978,260,13,2,0,
356029,1,10,1955,270,12,2,0,
356029,2,1,1967,1000,13,2,0,100
356032,1,1,1995,630,5,2,0,
356032,2,1,1965,700,13,2,0,
356032,2,11,1989,740,12,2,0,
356032,3,1,1970,630,13,2,0,
356038,1,3,1981,660,13,2,0,
356038,1,6,1981,1050,13,1,47,
356065,1,15,1990,3050,13,2,0,85
356065,2,15,1993,410,13,2,0,50
356080,1,2,1985,450,13,2,0,
356080,3,3,1991,850,13,2,0,
357004,3,12,1993,130,12,2,0,
357006,1,1,1993,550,13,2,0,100
357006,2,4,1994,650,13,2,0,
357009,1,8,1994,1200,13,2,0,60
357020,1,2,1988,550,13,2,0,
357021,1,8,1993,2100,13,2,0,65
358012,1,1,1986,2000,13,2,0,70
358035,1,15,1988,753,12,2,0,
358058,1,15,1993,2500,13,2,0,
360008,1,1,1970,1050,13,2,0,
360008,2,1,1981,600,13,2,0,
360018,1,1,1977,1100,13,2,0,
360018,2,1,1974,600,13,2,0,
360020,1,1,1980,600,13,2,0,
360020,1,2,1995,500,13,2,0,
360021,1,8,1988,2000,13,2,0,
360022,1,3,1981,621,13,2,0,
360032,1,1,1982,700,13,2,0,
360050,1,1,1980,600,13,2,0,
360050,2,4,1978,560,13,2,0,
360050,3,11,1967,260,12,2,0,
360055,1,1,1993,1520,13,2,0,
360067,1,1,1978,1200,13,2,0,
360067,2,1,1985,1000,13,2,0,
360068,1,1,1979,900,13,2,0,
360068,1,2,1983,200,13,2,0,
360069,1,1,1990,612,13,2,0,
360074,1,1,1979,600,13,2,0,
360074,2,1,1981,650,13,2,0,
361010,1,1,1983,1400,13,2,0,90
361020,1,1,1988,2500,13,2,0,90
361026,1,1,1995,550,5,2,0,80
361032,1,1,1995,1800,13,2,0,70
361039,1,8,1992,1300,13,2,0,90
361039,2,1,1990,600,13,2,0,50
361055,1,1,1990,1000,13,2,0,80
361055,2,1,1993,550,13,2,0,70
361064,1,1,1995,1840,13,1,3000,80
361074,1,1,1971,281,13,2,0,60
361074,1,14,1971,600,12,2,0,70
361074,2,1,1971,700,13,2,0,60
361078,1,1,1994,2300,13,2,0,80
361080,1,1,1993,620,13,2,0,
361081,1,1,1975,1600,13,2,0,60
362003,1,1,1992,1200,13,2,0,100
362003,1,3,1956,650,13,2,0,
362004,1,3,1995,1050,3,1,3000,
362007,1,1,1974,1200,13,2,0,100
362007,2,1,1989,650,13,2,0,100
362010,1,1,1983,1200,13,2,0,80
362010,2,1,1978,650,13,2,0,20
362012,1,1,1980,1600,13,2,0,80
362012,1,12,1975,270,12,2,0,
362016,1,1,1967,650,13,2,0,100
362016,1,2,1994,720,12,2,0,
362016,2,1,1982,630,13,2,0,100
362020,1,3,1995,700,9,1,2100,
362021,1,1,1992,1850,13,2,0,80
362021,1,12,1984,120,12,2,0,
362022,1,1,1974,1500,13,2,0,90
362028,1,1,1955,350,13,2,0,100
362028,1,10,1990,1100,13,2,0,
362028,1,2,1990,100,13,2,0,
362030,1,3,1992,900,13,2,0,
362030,2,1,1960,700,13,2,0,
362042,2,3,1970,750,13,2,0,
362048,1,3,1980,650,13,2,0,
362055,1,5,1977,1400,13,2,0,90
362055,1,1,1976,2885,13,2,0,50
362055,1,12,1990,230,12,2,0,
363003,1,1,1970,1100,13,2,0,
363006,1,5,1981,1800,13,2,0,80
363020,1,1,1984,1000,13,2,0,80
363020,2,1,1984,700,13,2,0,50
363025,3,1,1975,1100,13,2,0,
363025,3,2,1975,350,13,2,0,
363025,4,4,1971,360,13,2,0,
363037,1,2,1979,630,13,2,0,
363037,2,1,1980,750,13,2,0,
363040,1,1,1973,1600,13,2,0,
363040,2,1,1979,620,13,2,0,
363043,2,1,1989,90,13,2,0,
363043,2,3,1989,671,13,2,0,
363047,1,1,1980,1200,13,2,0,80
363047,1,2,1985,280,13,2,0,
363055,1,1,1984,620,13,2,0,
363063,1,1,1984,500,13,2,0,80
363063,1,3,1984,120,13,2,0,
363088,1,1,1982,580,13,2,0,
363088,1,3,1978,800,13,2,0,
364075,1,1,1991,2000,13,2,0,90
364075,2,1,1979,1200,13,2,0,90
364142,1,1,1989,1200,12,2,0,80
364143,1,15,1995,1014,13,2,0,70
364147,2,3,1990,1200,13,2,0,
364157,1,1,1986,1300,13,2,0,
364159,1,1,1983,1420,13,2,0,70
364159,2,1,1987,740,13,2,0,100
364184,1,1,1989,390,13,2,0,50
364184,1,3,1986,900,13,2,0,
364204,1,1,1985,1500,13,2,0,75
364205,1,2,1967,800,13,2,0,
364205,2,1,1987,2000,13,2,0,75
364227,1,1,1992,1300,13,2,0,80
364227,2,1,1988,1000,13,2,0,55
364259,2,2,,310,13,2,0,
364300,1,1,1995,3000,13,2,0,80
364306,1,1,1985,1100,13,2,0,90
364306,2,1,1992,670,13,2,0,60
364329,1,1,1985,1520,13,2,0,80
364336,1,1,1993,2200,13,2,0,80
364353,1,1,1993,1800,13,2,0,80
364365,1,1,1977,1200,13,2,0,60
364366,1,1,1993,1450,13,2,0,60
364370,1,5,1969,1460,13,2,0,
364374,1,1,1972,1283,13,2,0,65
364374,2,2,1986,560,13,2,0,
364386,1,1,1991,850,13,2,0,40
364426,1,2,1990,520,13,2,0,
364430,1,1,1980,1820,13,2,0,
364430,2,1,1976,1725,13,2,0,
364432,1,1,1989,1680,13,2,0,70
364432,2,1,1992,500,13,2,0,
364435,1,3,1982,620,13,2,0,
364438,1,1,1984,1690,13,2,0,80
364449,1,1,1993,1250,13,2,0,65
364453,1,1,1984,1850,13,2,0,
364465,1,3,1982,620,13,2,0,
364468,1,1,1984,1050,13,2,0,
364469,1,1,1991,1750,13,2,0,80
364480,1,1,1980,1450,13,2,0,70
364486,1,3,1972,600,13,2,0,
364486,2,1,1976,1600,13,2,0,75
364488,1,3,1993,720,13,2,0,
364488,2,11,1970,850,13,2,0,
364489,1,1,1968,1730,13,2,0,80
364509,1,1,1992,750,13,2,0,80
364514,1,1,1992,1800,13,2,0,75
364514,2,1,1993,1750,13,2,0,80
364521,1,1,1981,1280,13,2,0,70
364572,2,1,1995,1300,13,2,0,70
364659,1,1,1990,1450,13,2,0,85
364659,2,1,1992,1300,13,2,0,80
364741,1,1,1982,2400,13,2,0,80
364741,2,1,1984,1000,13,2,0,80
365013,1,1,1987,1600,13,2,0,85
365015,1,1,1981,1100,13,2,0,70
365016,1,8,1988,1600,13,2,0,85
365048,1,4,1977,300,13,2,0,
365048,3,1,1988,1500,13,2,0,70
365048,4,1,1969,1000,13,2,0,60
366007,2,11,1990,1150,13,2,0,
366012,2,1,1968,1400,13,2,0,60
366014,2,1,1974,600,13,2,0,90
366014,3,1,1976,590,13,2,0,90
366019,1,1,1970,1500,13,2,0,50
366022,1,1,1980,600,13,2,0,40
366022,1,3,1981,170,13,2,0,
366024,4,11,1991,350,13,2,0,
366025,1,3,1976,1500,13,2,0,
366028,1,4,1993,500,13,2,0,
366039,1,1,1987,1600,13,2,0,80
366043,1,1,1985,700,13,2,0,40
366043,2,1,1980,650,13,2,0,
366053,2,1,1978,1100,13,2,0,60
366085,2,1,1984,850,13,2,0,80
367003,1,1,1982,1400,13,2,0,60
367003,2,1,1977,1100,13,2,0,65
367023,1,1,1989,2100,13,2,0,70
367023,2,4,1977,430,13,2,0,
367027,1,1,1991,1270,13,2,0,70
367027,1,12,1958,186,12,2,0,
367030,1,1,1988,1100,13,1,17000,
367034,1,12,1966,300,12,2,0,
367034,1,11,1986,350,12,2,0,
367034,1,2,1974,600,13,2,0,
367037,1,8,1972,1300,13,2,0,
367037,1,1,1976,130,13,2,0,
367037,2,8,1973,1450,13,2,0,
367037,2,1,1975,300,13,2,0,
367044,1,1,1992,1100,13,2,0,70
367046,1,1,1985,1300,13,2,0,72
367049,1,3,1989,650,13,2,0,
