NQUEST,NORD,LAVORO,PIND1,PIND2,PIND3,PPENS,ALTRED1,ALTRED2,ALTRED3,ALTRED4,ALL1,ALL2,ALL3,ALL4,ALL5,ALL6
293726,1,2,2,2,2,1,2,2,2,1,,,,,5,6
294001,1,2,2,2,2,2,2,2,2,2,,,,,,
294001,2,1,2,2,2,2,2,2,2,2,1,,,,,
294001,3,2,2,2,2,2,2,2,2,2,,,,,,
294001,4,2,2,2,2,2,2,2,2,2,,,,,,
294002,1,2,1,2,2,1,2,2,2,2,,2,,,5,
294002,2,2,2,2,2,1,2,2,2,2,,,,,5,
294012,1,2,1,2,2,2,2,2,2,2,,2,,,,
294012,2,1,2,2,2,2,2,2,2,2,1,,,,,
294012,3,2,2,2,2,2,2,2,2,2,,,,,,
294014,1,2,2,2,2,1,2,2,2,2,,,,,5,
294020,1,2,2,2,2,1,2,2,2,2,,,,,5,
294021,1,1,2,2,2,2,2,2,2,2,1,,,,,
294021,2,1,2,2,2,2,2,2,2,2,1,,,,,
294021,3,1,2,2,2,2,2,2,2,2,1,,,,,
294023,1,2,2,2,2,1,2,2,2,2,,,,,5,
294033,1,2,2,2,2,1,2,2,2,2,,,,,5,
294033,2,2,2,2,2,2,2,2,2,2,,,,,,
294033,3,1,2,2,2,2,2,2,2,2,1,,,,,
294033,4,1,2,2,2,2,2,2,2,2,1,,,,,
294038,1,2,2,2,2,1,2,2,2,2,,,,,5,
294038,2,2,2,2,2,1,2,2,2,2,,,,,5,
294038,3,1,2,2,2,2,2,2,2,2,1,,,,,
294038,4,1,2,2,2,2,2,2,2,2,1,,,,,
294039,1,2,2,2,2,2,2,2,2,2,,,,,,
294039,2,2,2,2,2,1,2,2,2,2,,,,,5,
294039,3,2,1,2,2,2,2,2,2,2,,2,,,,
294039,4,1,2,2,2,2,2,2,2,2,1,,,,,
294039,5,1,2,2,2,2,2,2,2,2,1,,,,,
294047,1,1,2,2,2,2,2,2,2,2,1,,,,,
294047,2,2,2,2,2,1,2,2,1,2,,,,,5,6
294047,3,2,2,2,2,2,2,2,2,2,,,,,,
294051,1,2,2,2,2,1,2,2,1,2,,,,,5,6
294051,2,2,1,2,2,2,2,2,2,2,,2,,,,
294053,1,2,2,2,2,1,2,2,2,2,,,,,5,
294053,2,2,2,2,2,2,2,2,2,2,,,,,,
294053,3,2,2,2,2,2,2,2,2,2,,,,,,
294053,4,2,2,2,2,2,2,2,2,2,,,,,,
294054,1,2,2,2,2,1,2,2,2,2,,,,,5,
294054,2,2,2,2,2,1,2,2,2,2,,,,,5,
294057,1,2,2,2,2,1,2,2,2,2,,,,,5,
294061,1,2,2,2,2,1,2,2,2,2,,,,,5,
294061,2,2,2,2,2,2,2,2,2,2,,,,,,
294061,3,1,2,2,2,2,2,2,2,2,1,,,,,
294071,1,1,2,2,2,2,2,2,2,2,1,,,,,
294073,1,2,2,2,2,1,2,2,2,2,,,,,5,
294079,1,1,2,2,2,1,2,2,2,2,1,,,,5,
294079,2,2,2,2,2,1,2,2,2,2,,,,,5,
294079,3,2,2,2,2,1,2,2,2,2,,,,,5,
294084,1,2,2,2,2,1,2,2,2,2,,,,,5,
294084,2,2,2,2,2,2,2,2,2,2,,,,,,
294088,1,2,2,2,2,1,2,2,2,2,,,,,5,
294088,2,1,2,2,2,2,2,2,2,2,1,,,,,
295004,1,1,2,2,2,2,2,2,2,2,1,,,,,
295004,2,1,2,2,2,2,2,2,2,2,1,,,,,
295004,3,1,2,2,2,2,2,2,2,2,1,,,,,
295004,4,1,2,2,2,2,2,2,2,2,1,,,,,
295005,1,2,2,2,2,1,2,2,2,2,,,,,5,
295016,1,2,2,2,2,2,2,2,2,1,,,,,,6
295017,1,2,2,2,2,1,2,2,2,2,,,,,5,
295018,1,2,1,2,2,2,2,2,2,2,,2,,,,
295018,2,2,1,2,2,2,2,2,2,2,,2,,,,
295018,3,2,2,2,2,2,2,2,2,2,,,,,,
295020,1,2,2,2,2,1,2,2,2,2,,,,,5,
295020,2,1,2,2,2,2,2,2,2,2,1,,,,,
295020,3,2,2,2,2,2,2,1,2,2,,,,,,6
295026,1,1,2,2,2,2,2,2,2,2,1,,,,,
295026,2,1,2,2,2,2,2,2,2,2,1,,,,,
295026,3,2,2,2,2,2,2,2,2,2,,,,,,
295027,1,2,2,2,1,2,2,2,2,2,,,,4,,
295027,2,1,2,2,2,2,2,2,2,2,1,,,,,
295027,3,2,2,2,2,2,2,2,2,2,,,,,,
295027,4,2,2,2,2,2,2,2,2,2,,,,,,
295027,5,2,2,2,2,2,2,2,2,2,,,,,,
295030,1,1,2,2,2,2,2,2,2,1,1,,,,,6
295030,2,2,2,2,2,2,2,2,2,2,,,,,,
295032,1,1,2,2,2,2,2,2,2,2,1,,,,,
295032,2,1,2,2,2,2,2,2,2,2,1,,,,,
295033,1,2,2,2,2,1,2,2,2,2,,,,,5,
295034,1,2,2,2,2,1,2,2,2,2,,,,,5,
295034,2,2,2,2,2,1,2,2,2,2,,,,,5,
295040,1,2,2,1,2,2,2,2,2,2,,,3,,,
295040,2,2,2,1,2,2,2,2,2,2,,,3,,,
295040,3,2,2,2,2,2,2,2,2,2,,,,,,
295040,4,2,2,2,2,2,2,2,2,2,,,,,,
295041,1,2,2,2,2,1,2,2,2,2,,,,,5,
295043,1,1,2,2,2,2,2,2,2,1,1,,,,,6
295043,2,1,2,2,2,2,2,2,2,2,1,,,,,
295043,3,2,2,2,2,2,2,2,2,2,,,,,,
295043,4,2,2,2,2,2,2,2,2,2,,,,,,
295043,5,2,2,2,2,2,2,2,2,2,,,,,,
295046,1,2,2,1,2,2,2,2,2,2,,,3,,,
295046,2,2,1,1,2,1,2,2,2,2,,2,3,,5,
295046,3,1,2,1,2,2,2,2,2,2,1,,3,,,
295046,4,2,2,1,2,2,2,2,2,1,,,3,,,6
295046,5,2,2,2,2,2,2,2,2,2,,,,,,
295046,6,2,2,2,2,2,2,2,2,2,,,,,,
295046,7,1,2,1,2,2,2,2,2,2,1,,3,,,
295046,8,2,2,2,2,2,2,2,2,2,,,,,,
295049,1,2,2,1,2,2,2,2,2,2,,,3,,,
295049,2,2,2,1,2,2,2,2,2,2,,,3,,,
295049,3,2,2,1,2,2,2,2,2,2,,,3,,,
295051,1,1,2,2,2,2,2,2,2,2,1,,,,,
295052,1,1,2,2,2,2,2,2,2,2,1,,,,,
295052,2,2,2,2,2,2,2,2,2,2,,,,,,
295055,1,1,2,2,2,2,2,2,2,2,1,,,,,
295055,2,2,2,2,2,1,2,2,2,2,,,,,5,
295061,1,2,2,1,2,2,2,2,2,2,,,3,,,
295061,2,2,1,1,2,1,2,2,2,2,,2,3,,5,
295061,3,2,1,1,2,2,2,2,2,2,,2,3,,,
295061,4,2,2,1,2,2,2,2,2,2,,,3,,,
295061,5,2,2,2,2,2,2,2,2,2,,,,,,
295061,6,2,2,2,2,2,2,2,2,2,,,,,,
295061,7,2,2,2,2,2,2,2,2,2,,,,,,
295061,8,2,2,2,2,2,2,2,2,2,,,,,,
295062,1,2,2,1,2,2,2,2,2,2,,,3,,,
295062,2,2,2,1,2,2,2,2,2,2,,,3,,,
295062,3,2,2,2,2,1,2,2,2,2,,,,,5,
295062,4,2,2,2,2,2,2,2,2,2,,,,,,
295062,5,2,2,2,2,2,2,2,2,2,,,,,,
295062,6,2,2,2,2,2,2,2,2,2,,,,,,
295075,1,2,2,2,1,2,2,2,2,2,,,,4,,
295075,2,1,2,2,2,2,2,2,2,2,1,,,,,
295075,3,2,2,2,2,2,2,2,2,2,,,,,,
295075,4,2,2,2,2,2,2,2,2,2,,,,,,
295082,1,2,2,2,2,1,2,2,2,2,,,,,5,
296042,1,2,2,2,2,1,2,2,2,2,,,,,5,
296042,2,2,2,2,2,1,2,2,2,2,,,,,5,
296043,1,2,1,2,2,1,2,2,2,2,,2,,,5,
296043,2,2,1,2,2,2,2,2,2,2,,2,,,,
296043,3,2,1,2,2,2,2,2,2,2,,2,,,,
296046,1,1,2,2,2,2,2,2,2,2,1,,,,,
296046,2,1,2,2,2,2,2,2,2,2,1,,,,,
296046,3,2,2,2,2,2,2,2,2,2,,,,,,
296046,4,2,2,2,2,2,2,2,2,2,,,,,,
296047,1,2,2,2,2,1,2,2,2,2,,,,,5,
296047,2,2,2,2,2,1,2,2,2,2,,,,,5,
296047,3,1,2,2,2,2,2,2,2,2,1,,,,,
296048,1,1,2,2,2,2,2,2,2,2,1,,,,,
296048,2,2,2,2,2,1,2,2,2,2,,,,,5,
296048,3,2,2,2,2,2,2,2,2,2,,,,,,
296057,1,2,2,2,2,1,2,2,2,2,,,,,5,
296057,2,2,2,2,2,1,2,2,2,2,,,,,5,
296062,1,2,1,2,2,2,2,2,2,2,,2,,,,
296062,2,1,2,2,2,1,2,2,2,2,1,,,,5,
296062,3,2,2,2,2,2,2,2,2,2,,,,,,
296062,4,2,2,2,2,1,2,2,2,2,,,,,5,
296065,1,1,2,2,2,2,2,2,2,2,1,,,,,
296065,2,1,2,2,2,2,2,2,2,1,1,,,,,6
296065,3,2,2,2,2,2,2,2,2,2,,,,,,
296067,1,2,2,2,2,1,2,2,2,2,,,,,5,
296067,2,2,2,2,2,1,2,2,2,2,,,,,5,
296067,3,1,2,2,2,2,2,2,2,2,1,,,,,
297002,1,2,1,2,2,2,2,2,2,2,,2,,,,
297002,2,1,2,2,2,2,2,2,2,2,1,,,,,
297002,3,2,2,2,2,2,2,2,2,2,,,,,,
297002,4,2,2,2,2,2,2,2,2,2,,,,,,
297007,1,1,2,2,2,2,2,2,2,2,1,,,,,
297007,2,2,2,2,2,1,2,2,2,2,,,,,5,
297007,3,1,2,2,2,2,2,2,2,2,1,,,,,
297020,1,1,2,2,2,2,2,2,2,2,1,,,,,
297020,2,2,2,2,2,2,2,2,2,2,,,,,,
297020,3,2,2,2,2,2,2,2,2,2,,,,,,
297048,1,2,2,2,2,1,2,2,2,2,,,,,5,
297048,2,2,2,2,2,2,2,2,2,2,,,,,,
297048,3,1,2,2,2,2,2,2,2,2,1,,,,,
298001,1,2,2,2,1,1,2,2,2,2,,,,4,5,
298001,2,2,2,2,2,2,2,2,2,2,,,,,,
298002,1,2,2,2,2,1,2,2,2,2,,,,,5,
298002,2,2,2,2,2,1,2,2,2,2,,,,,5,
298004,1,1,2,2,2,2,2,2,2,2,1,,,,,
298004,2,2,2,2,2,1,2,2,1,2,,,,,5,6
298005,1,2,2,2,2,1,2,2,2,2,,,,,5,
298006,1,2,2,2,2,1,2,2,2,2,,,,,5,
298006,2,2,2,2,2,1,2,2,2,2,,,,,5,
298007,1,2,2,2,2,1,2,2,2,2,,,,,5,
298010,1,2,2,2,2,1,2,2,2,2,,,,,5,
298010,2,1,2,2,2,2,2,2,2,2,1,,,,,
298010,3,2,2,2,2,2,2,2,2,2,,,,,,
298010,4,2,2,2,2,2,2,2,2,2,,,,,,
298011,1,2,1,2,2,2,2,2,2,2,,2,,,,
298011,2,2,2,2,2,1,2,2,2,2,,,,,5,
298084,1,2,1,2,2,2,2,2,2,2,,2,,,,
298084,2,2,2,2,2,2,2,2,2,2,,,,,,
298084,3,1,2,2,2,2,2,2,2,2,1,,,,,
298084,4,2,2,2,2,2,2,2,2,2,,,,,,
298084,5,2,2,2,2,2,2,2,2,2,,,,,,
299005,1,2,2,2,2,1,2,2,2,2,,,,,5,
299005,2,1,2,2,2,2,2,2,2,2,1,,,,,
299010,1,2,2,2,2,1,2,2,2,2,,,,,5,
299010,2,2,2,2,2,1,2,2,2,2,,,,,5,
299032,1,1,2,2,2,2,2,2,2,2,1,,,,,
299032,2,2,2,2,2,1,2,2,2,2,,,,,5,
299032,3,2,2,2,2,2,2,2,2,2,,,,,,
299055,1,1,2,2,2,2,2,2,2,2,1,,,,,
299055,2,2,2,2,2,2,2,2,2,2,,,,,,
299055,3,2,2,2,2,2,2,2,2,2,,,,,,
299059,1,2,2,2,2,2,2,2,2,2,,,,,,
299059,2,2,2,2,2,1,2,2,2,2,,,,,5,
299059,3,2,2,2,2,1,2,2,2,2,,,,,5,
299059,4,1,2,2,2,2,2,2,2,2,1,,,,,
299059,5,2,2,2,2,2,2,2,2,2,,,,,,
299059,6,2,2,2,2,2,2,2,2,2,,,,,,
300003,1,1,2,2,2,2,2,2,2,2,1,,,,,
300003,2,1,2,2,2,2,2,2,2,2,1,,,,,
300003,3,2,2,2,2,2,2,2,2,2,,,,,,
300003,4,2,2,2,2,2,2,2,2,2,,,,,,
300005,1,2,1,2,2,1,2,2,2,2,,2,,,5,
300005,2,1,2,2,2,2,2,2,2,2,1,,,,,
300005,3,2,2,2,2,2,2,2,2,2,,,,,,
300007,1,2,2,2,2,1,2,2,2,2,,,,,5,
300007,2,1,2,2,2,2,2,2,2,2,1,,,,,
300007,3,1,2,2,2,2,2,2,2,2,1,,,,,
300073,1,1,2,2,2,2,2,2,2,2,1,,,,,
300073,2,1,2,2,2,2,2,2,2,2,1,,,,,
300073,3,2,2,2,2,2,2,2,2,2,,,,,,
300073,4,2,2,2,2,2,2,2,2,2,,,,,,
302001,1,2,2,2,2,2,2,2,2,2,,,,,,
302001,2,2,2,2,2,1,2,2,2,2,,,,,5,
302001,3,2,2,2,2,1,2,2,2,2,,,,,5,
302001,4,1,2,2,2,2,2,2,2,2,1,,,,,
302001,5,2,2,2,2,2,2,2,2,2,,,,,,
302001,6,2,2,2,2,2,2,2,2,2,,,,,,
302003,1,2,2,1,2,2,2,2,2,2,,,3,,,
302003,2,2,2,1,2,2,2,2,2,2,,,3,,,
302003,3,2,2,2,2,2,2,2,2,2,,,,,,
302003,4,2,2,2,2,2,2,2,2,2,,,,,,
302005,1,2,2,2,2,1,2,2,2,2,,,,,5,
302005,2,2,2,2,2,2,2,2,2,2,,,,,,
302007,1,1,2,2,2,2,2,2,2,2,1,,,,,
302007,2,2,2,2,2,2,2,2,2,2,,,,,,
302007,3,2,2,2,2,2,2,2,2,2,,,,,,
302008,1,2,1,2,2,2,2,2,2,2,,2,,,,
302008,2,2,2,2,2,2,2,2,2,2,,,,,,
302008,3,2,2,2,2,2,2,2,2,2,,,,,,
302021,1,1,2,2,2,2,2,2,2,2,1,,,,,
302021,2,2,2,2,2,2,2,2,2,2,,,,,,
302021,3,2,2,2,2,2,2,2,2,2,,,,,,
302022,1,1,2,2,2,2,2,2,2,2,1,,,,,
302022,2,2,2,2,2,1,2,2,2,2,,,,,5,
302022,3,2,2,2,2,2,2,2,2,2,,,,,,
302022,4,2,2,2,2,2,2,2,2,2,,,,,,
302022,5,2,2,2,2,2,2,2,2,2,,,,,,
302023,1,2,1,2,2,2,2,2,2,2,,2,,,,
302023,2,1,2,2,2,2,2,2,2,2,1,,,,,
302023,3,2,2,2,2,2,2,2,2,2,,,,,,
302024,1,2,1,2,2,2,2,2,2,2,,2,,,,
302024,2,2,2,2,2,2,2,2,2,2,,,,,,
302024,3,2,2,2,2,2,2,2,2,2,,,,,,
302028,1,2,1,2,2,2,2,2,2,2,,2,,,,
302028,2,2,2,2,2,2,2,2,2,2,,,,,,
302028,3,2,2,2,2,2,2,2,2,2,,,,,,
302029,1,2,2,2,2,1,2,2,2,2,,,,,5,
302029,2,2,2,2,2,2,2,2,2,2,,,,,,
302029,3,1,2,2,2,2,2,2,2,2,1,,,,,
302044,1,1,2,2,2,2,2,2,2,2,1,,,,,
302044,2,2,2,2,2,1,2,2,2,2,,,,,5,
302044,3,1,2,2,2,2,2,1,2,2,1,,,,,6
302044,4,1,2,2,2,2,2,2,2,2,1,,,,,
302054,1,2,2,2,2,1,1,2,2,1,,,,,5,6
302054,2,1,2,2,2,2,2,2,2,2,1,,,,,
302054,3,2,2,2,2,2,2,2,2,2,,,,,,
302071,1,1,2,2,2,2,2,2,2,2,1,,,,,
302071,2,2,2,2,2,2,2,2,2,2,,,,,,
302071,3,2,2,2,2,2,2,2,2,2,,,,,,
302071,4,2,2,2,2,2,2,2,2,2,,,,,,
303005,1,1,2,2,2,2,2,2,2,2,1,,,,,
303006,1,2,2,2,2,1,2,2,2,2,,,,,5,
303012,1,1,2,2,2,2,2,2,2,2,1,,,,,
303012,2,2,1,2,2,2,2,2,2,2,,2,,,,
303012,3,2,2,2,2,2,2,2,2,2,,,,,,
303012,4,2,2,2,2,2,2,2,2,2,,,,,,
303014,1,1,2,2,2,2,2,2,2,2,1,,,,,
303014,2,1,2,2,2,2,2,2,2,2,1,,,,,
303014,3,2,2,2,2,2,2,2,2,2,,,,,,
303017,1,2,2,2,2,1,2,2,2,2,,,,,5,
303017,2,1,2,2,2,2,2,2,2,2,1,,,,,
303020,1,2,2,1,2,2,2,2,2,2,,,3,,,
303020,2,2,2,1,2,2,2,2,2,2,,,3,,,
303020,3,2,2,2,2,2,2,2,2,2,,,,,,
303027,1,1,2,2,2,2,2,2,2,2,1,,,,,
303027,2,1,2,2,2,2,2,2,2,2,1,,,,,
303029,1,2,2,2,2,1,2,2,2,2,,,,,5,
303029,2,2,2,2,2,1,2,2,2,2,,,,,5,
303029,3,2,2,2,2,2,2,2,2,2,,,,,,
303034,1,1,2,2,2,2,2,2,2,2,1,,,,,
303034,2,2,2,2,2,2,2,2,2,2,,,,,,
303034,3,2,2,2,2,2,2,2,2,2,,,,,,
303034,4,2,2,2,2,2,2,2,2,2,,,,,,
303036,1,2,2,2,2,1,2,2,2,2,,,,,5,
303041,1,1,2,2,2,2,2,2,2,2,1,,,,,
303041,2,2,2,2,2,2,2,2,2,2,,,,,,
303046,1,2,2,2,2,1,2,2,2,2,,,,,5,
303046,2,1,2,2,2,2,2,2,2,2,1,,,,,
303057,1,2,2,2,2,1,2,2,2,2,,,,,5,
303057,2,2,2,2,1,2,2,2,2,2,,,,4,,
303057,3,1,2,2,2,2,2,2,2,2,1,,,,,
303060,1,2,2,2,2,1,2,2,2,2,,,,,5,
303060,2,2,2,2,2,1,2,2,2,2,,,,,5,
303074,1,1,2,2,2,2,2,2,2,2,1,,,,,
303074,2,1,2,2,2,2,2,2,2,2,1,,,,,
303074,3,2,2,2,2,2,2,2,2,2,,,,,,
303079,1,2,1,2,2,2,2,2,2,2,,2,,,,
303079,2,1,2,2,2,2,2,2,2,2,1,,,,,
303079,3,2,2,2,2,2,2,2,2,2,,,,,,
303079,4,2,2,2,2,2,2,2,2,2,,,,,,
303082,1,2,2,2,2,1,2,2,2,2,,,,,5,
303090,1,1,2,2,2,2,2,2,2,2,1,,,,,
304017,1,2,1,2,2,1,2,2,2,2,,2,,,5,
304017,2,2,2,2,2,1,2,2,2,2,,,,,5,
304017,3,1,2,2,2,2,2,2,2,2,1,,,,,
304017,4,1,2,2,2,2,2,2,2,2,1,,,,,
304017,5,2,2,2,2,1,2,2,2,2,,,,,5,
304027,1,1,2,2,2,2,2,2,2,2,1,,,,,
304027,2,1,2,2,2,2,2,2,2,2,1,,,,,
304027,3,2,2,2,2,2,2,2,2,2,,,,,,
304027,4,2,2,2,2,2,2,2,2,2,,,,,,
304027,5,2,2,2,2,1,2,2,2,2,,,,,5,
304030,1,2,2,2,2,1,2,2,2,2,,,,,5,
304030,2,2,2,2,2,2,2,2,2,2,,,,,,
304030,3,2,2,2,2,1,2,2,2,2,,,,,5,
304034,1,2,2,2,2,1,2,2,2,2,,,,,5,
304034,2,2,2,2,2,1,2,2,2,2,,,,,5,
304034,3,1,2,2,2,2,2,2,2,2,1,,,,,
304034,4,2,2,2,2,2,2,2,2,2,,,,,,
304034,5,2,2,2,2,2,2,2,2,2,,,,,,
304048,1,2,2,2,2,1,2,2,2,2,,,,,5,
304048,2,2,2,2,2,1,2,2,2,2,,,,,5,
304048,3,1,2,2,2,2,2,2,2,2,1,,,,,
304048,4,2,2,2,2,2,2,2,2,2,,,,,,
304053,1,2,1,2,2,2,2,2,2,2,,2,,,,
304053,2,2,2,2,2,2,2,2,2,2,,,,,,
304053,3,2,2,2,2,2,2,2,2,2,,,,,,
304057,1,1,2,2,2,2,2,2,2,2,1,,,,,
304057,2,1,2,2,2,2,2,2,2,2,1,,,,,
304057,3,2,2,2,2,2,2,2,2,2,,,,,,
304057,4,2,2,2,2,2,2,2,2,2,,,,,,
304057,5,2,2,2,2,2,2,2,2,2,,,,,,
304058,1,1,2,2,2,2,2,2,2,2,1,,,,,
304058,2,1,2,2,2,2,2,2,2,2,1,,,,,
304058,3,2,2,2,2,2,2,2,2,2,,,,,,
304067,1,2,1,2,2,2,2,2,2,2,,2,,,,
304067,2,2,1,2,2,2,2,2,2,2,,2,,,,
304067,3,2,2,2,2,2,2,2,2,2,,,,,,
304067,4,2,2,2,2,2,2,2,2,2,,,,,,
304067,5,2,2,2,2,2,2,2,2,2,,,,,,
304081,1,1,2,2,2,2,2,2,2,2,1,,,,,
304081,2,1,2,2,2,2,2,2,2,2,1,,,,,
304081,3,2,2,2,2,2,2,2,2,2,,,,,,
305001,1,2,1,2,2,2,2,2,2,2,,2,,,,
305007,1,1,2,2,2,2,2,2,2,2,1,,,,,
305007,2,2,2,2,2,2,2,2,2,2,,,,,,
305007,3,2,2,2,2,2,2,2,2,2,,,,,,
305007,4,2,2,2,2,2,2,2,2,2,,,,,,
305009,1,2,2,2,2,2,2,2,2,2,,,,,,
305009,2,1,2,2,2,2,2,2,2,2,1,,,,,
305009,3,2,2,2,2,2,2,2,2,2,,,,,,
305013,1,2,2,2,2,2,2,2,2,2,,,,,,
305013,2,2,2,2,2,2,2,2,2,1,,,,,,6
305015,1,2,2,2,2,1,2,2,2,2,,,,,5,
305015,2,2,2,2,2,1,2,2,2,2,,,,,5,
305015,3,2,2,2,2,2,2,2,2,2,,,,,,
305015,4,1,2,2,2,2,2,2,2,2,1,,,,,
305018,1,1,2,2,2,2,2,2,2,2,1,,,,,
305018,2,1,2,2,2,2,2,2,2,2,1,,,,,
305019,1,2,1,2,1,1,2,2,2,2,,2,,4,5,
305019,2,2,2,2,2,2,2,2,2,2,,,,,,
305019,3,1,2,2,2,2,2,2,2,2,1,,,,,
305028,1,1,2,2,2,2,2,2,2,2,1,,,,,
305028,2,1,2,2,2,2,2,2,2,2,1,,,,,
305028,3,2,2,2,2,2,2,2,2,2,,,,,,
305028,4,2,2,2,2,2,2,2,2,2,,,,,,
305028,5,2,2,2,2,2,2,2,2,2,,,,,,
305040,1,2,2,1,2,2,2,2,2,2,,,3,,,
305040,2,2,2,2,2,2,2,2,2,2,,,,,,
305040,3,2,2,1,2,2,2,2,2,2,,,3,,,
305040,4,2,2,2,2,2,2,2,2,2,,,,,,
305041,1,1,2,2,2,1,2,2,2,2,1,,,,5,
305041,2,2,2,2,2,1,2,2,2,2,,,,,5,
305041,3,2,2,2,2,2,2,2,2,2,,,,,,
305042,1,1,2,2,2,2,2,2,2,2,1,,,,,
305042,2,1,2,2,2,2,2,2,2,2,1,,,,,
305042,3,2,2,2,2,2,2,2,2,2,,,,,,
305042,4,2,2,2,2,2,2,2,2,2,,,,,,
305042,5,2,2,2,2,1,2,2,2,2,,,,,5,
305044,1,1,2,2,2,2,2,1,2,2,1,,,,,6
305044,2,1,2,2,2,2,2,2,2,2,1,,,,,
305046,1,2,2,2,2,1,2,2,2,2,,,,,5,
305046,2,2,2,2,2,2,2,2,2,2,,,,,,
305052,1,2,2,2,2,1,2,2,2,2,,,,,5,
305052,2,2,2,2,2,1,2,2,2,2,,,,,5,
305055,1,2,2,1,2,2,2,2,2,2,,,3,,,
305055,2,2,2,1,2,2,2,2,2,2,,,3,,,
305066,1,2,2,2,2,1,2,2,2,2,,,,,5,
305066,2,2,2,2,2,1,2,2,2,2,,,,,5,
305066,3,1,2,2,2,2,2,2,2,2,1,,,,,
305066,4,2,2,2,2,2,2,2,2,2,,,,,,
305082,1,1,2,2,2,2,2,2,2,2,1,,,,,
305082,2,2,2,2,2,2,2,1,2,1,,,,,,6
305082,3,2,2,2,2,2,2,2,2,2,,,,,,
305082,4,2,2,2,2,2,2,2,2,2,,,,,,
305087,1,2,1,2,2,2,2,2,2,2,,2,,,,
305087,2,2,2,2,2,2,2,2,2,2,,,,,,
305087,3,1,2,2,2,2,2,2,2,2,1,,,,,
305087,4,1,2,2,2,2,2,2,2,2,1,,,,,
306001,1,1,2,2,2,2,2,2,2,2,1,,,,,
306001,2,2,2,2,2,2,2,2,2,2,,,,,,
306001,3,2,2,2,2,2,2,2,2,2,,,,,,
306001,4,2,2,2,2,2,2,2,2,2,,,,,,
306001,5,2,2,2,2,2,2,2,2,2,,,,,,
306001,6,2,2,2,2,2,2,2,2,2,,,,,,
306001,7,2,2,2,2,2,2,2,2,2,,,,,,
306004,1,2,2,2,2,1,2,2,2,2,,,,,5,
306004,2,2,2,2,2,2,2,2,2,2,,,,,,
306005,1,2,1,2,2,2,2,2,2,2,,2,,,,
306005,2,2,2,2,2,2,2,2,2,2,,,,,,
306005,3,2,2,2,2,2,2,2,2,2,,,,,,
306005,4,2,2,2,2,2,2,2,2,2,,,,,,
306005,5,2,2,2,2,2,2,2,2,2,,,,,,
306007,1,2,2,2,2,2,2,2,2,2,,,,,,
306007,2,1,2,2,2,2,2,2,2,2,1,,,,,
306007,3,2,2,2,2,2,2,2,2,2,,,,,,
306008,1,1,2,2,2,2,2,2,2,2,1,,,,,
306008,2,2,2,2,2,2,2,2,2,2,,,,,,
306008,3,2,2,2,2,2,2,2,2,2,,,,,,
306008,4,2,2,2,2,2,2,2,2,2,,,,,,
306010,1,1,2,2,2,2,2,2,2,2,1,,,,,
306010,2,2,2,2,2,2,2,2,2,2,,,,,,
306010,3,2,2,2,2,2,2,2,2,2,,,,,,
306010,4,2,2,2,2,2,2,2,2,2,,,,,,
306057,1,1,2,2,2,2,2,2,2,2,1,,,,,
306057,2,2,2,2,2,2,2,2,2,2,,,,,,
306057,3,2,2,2,2,1,2,2,2,2,,,,,5,
306057,4,2,2,2,2,2,2,2,2,2,,,,,,
306057,5,2,2,2,2,2,2,2,2,2,,,,,,
306072,1,2,2,2,2,2,2,2,2,2,,,,,,
306074,1,1,2,2,2,2,2,2,2,2,1,,,,,
306074,2,2,2,2,2,2,2,2,2,2,,,,,,
306074,3,2,2,2,2,2,2,2,2,2,,,,,,
306074,4,2,2,2,2,2,2,2,2,2,,,,,,
306074,5,2,2,2,2,2,2,2,2,2,,,,,,
307001,1,1,2,2,2,2,2,2,2,2,1,,,,,
307001,2,2,2,2,2,2,2,2,2,2,,,,,,
307001,3,2,2,2,2,1,2,2,2,2,,,,,5,
307001,4,1,2,2,2,2,2,2,2,2,1,,,,,
307001,5,1,2,2,2,2,2,2,2,2,1,,,,,
307003,1,1,2,2,2,2,2,2,2,2,1,,,,,
307003,2,2,2,2,2,2,2,2,2,2,,,,,,
307003,3,1,2,2,2,2,2,2,2,2,1,,,,,
307003,4,1,2,2,2,2,2,2,2,2,1,,,,,
307004,1,2,2,2,2,1,2,2,2,2,,,,,5,
307004,2,2,2,2,2,1,2,2,2,2,,,,,5,
307004,3,1,2,2,2,2,2,2,2,2,1,,,,,
307004,4,1,2,2,2,2,2,2,2,2,1,,,,,
307004,5,2,2,2,2,2,2,2,2,2,,,,,,
307010,1,2,2,2,2,1,2,2,2,2,,,,,5,
307010,2,2,2,2,2,1,2,2,2,2,,,,,5,
307020,1,2,2,2,2,1,2,2,2,2,,,,,5,
307023,1,2,2,2,2,1,2,2,2,2,,,,,5,
307023,2,1,2,2,2,2,2,2,2,2,1,,,,,
307023,3,1,2,2,2,2,2,2,2,2,1,,,,,
307023,4,1,2,2,2,2,2,2,2,2,1,,,,,
307026,1,2,2,2,1,2,2,2,2,2,,,,4,,
307026,2,2,1,2,2,2,2,2,2,2,,2,,,,
307026,3,2,2,2,2,2,2,2,2,2,,,,,,
307026,4,2,2,2,2,2,2,2,2,2,,,,,,
307035,1,2,2,2,2,1,2,2,2,2,,,,,5,
307035,2,2,2,2,2,1,2,2,2,2,,,,,5,
